Código de Entidad;Descripción de Entidad;Fecha de Información;Nombre completo del Préstamo Prendario;Nombre corto del Préstamo Prendario;Denominación;Monto máximo otorgable;Monto mínimo otorgable;Plazo máximo otorgable;Ingreso mínimo mensual solicitado;Antigüedad laboral mínima (meses);Edad máxima solicitada;Relación cuota/ingreso (%);Relación monto/tasación (%);Destino de los fondos;Beneficiario;Cargo máximo por cancelación anticipada;Tasa efectiva anual máxima;Tipo de Tasa;Costo financiero efectivo total máximo;Cuota inicial a plazo máximo cada $10.000;Territorio de validez de la oferta;Más información
72;BANCO SANTANDER ARGENTINA S.A.;2026-01-06;SUPER PRESTAMO PRENDARIO UVAS;SUPER P PRENDARIO UVAS;UVA;57000000;2000000;48;810000;6;100;30,00;80,00;Adquisición automotores 0 km;Personas humanas Monotributistas;,05;61,65;Fija;78,38;478,00;Todo el territorio nacional;
72;BANCO SANTANDER ARGENTINA S.A.;2026-01-06;SUPER PRESTAMO PRENDARIO UVAS;SUPER P PRENDARIO UVAS;UVA;57000000;2000000;48;810000;6;100;30,00;80,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;,05;61,65;Fija;78,38;478,00;Todo el territorio nacional;
72;BANCO SANTANDER ARGENTINA S.A.;2026-01-06;SUPER PRESTAMO PRENDARIO;SUPER PRESTAMO PRENDARIO;Pesos;57000000;2000000;60;810000;6;100;30,00;85,00;Adquisición automotores 0 km;Clientes que acrediten sueldos en la entidad;,05;106,99;Fija;139,84;642,00;Todo el territorio nacional;
72;BANCO SANTANDER ARGENTINA S.A.;2026-01-06;SUPER PRESTAMO PRENDARIO UVAS;SUPER P PRENDARIO UVAS;UVA;57000000;2000000;48;810000;6;100;30,00;80,00;Adquisición de automotores usados;Personas humanas Monotributistas;,05;61,65;Fija;78,38;478,00;Todo el territorio nacional;
72;BANCO SANTANDER ARGENTINA S.A.;2026-01-06;SUPER PRESTAMO PRENDARIO UVAS;SUPER P PRENDARIO UVAS;UVA;57000000;2000000;48;810000;6;100;30,00;80,00;Adquisición de automotores usados;Clientes que acrediten sueldos en la entidad;,05;61,65;Fija;78,38;478,00;Todo el territorio nacional;
72;BANCO SANTANDER ARGENTINA S.A.;2026-01-06;SUPER PRESTAMO PRENDARIO;SUPER PRESTAMO PRENDARIO;Pesos;57000000;2000000;60;810000;6;100;30,00;85,00;Adquisición de automotores usados;Clientes que acrediten sueldos en la entidad;,05;106,99;Fija;139,84;642,00;Todo el territorio nacional;
72;BANCO SANTANDER ARGENTINA S.A.;2026-01-06;SUPER PRESTAMO PRENDARIO;SUPER PRESTAMO PRENDARIO;Pesos;57000000;2000000;60;810000;6;100;30,00;85,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;,05;106,99;Fija;139,84;642,00;Todo el territorio nacional;
72;BANCO SANTANDER ARGENTINA S.A.;2026-01-06;SUPER PRESTAMO PRENDARIO;SUPER PRESTAMO PRENDARIO;Pesos;57000000;2000000;60;810000;6;100;30,00;85,00;Adquisición automotores 0 km;Empleados públicos;,05;106,99;Fija;139,84;642,00;Todo el territorio nacional;
72;BANCO SANTANDER ARGENTINA S.A.;2026-01-06;SUPER PRESTAMO PRENDARIO UVAS;SUPER P PRENDARIO UVAS;UVA;57000000;2000000;48;810000;6;100;30,00;80,00;Adquisición de automotores usados;Personas humanas en relación de dependencia;,05;61,65;Fija;78,38;478,00;Todo el territorio nacional;
72;BANCO SANTANDER ARGENTINA S.A.;2026-01-06;SUPER PRESTAMO PRENDARIO UVAS;SUPER P PRENDARIO UVAS;UVA;57000000;2000000;48;810000;6;100;30,00;80,00;Adquisición automotores 0 km;Empleados públicos;,05;61,65;Fija;78,38;478,00;Todo el territorio nacional;
72;BANCO SANTANDER ARGENTINA S.A.;2026-01-06;SUPER PRESTAMO PRENDARIO UVAS;SUPER P PRENDARIO UVAS;UVA;57000000;2000000;48;810000;6;100;30,00;80,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;,05;61,65;Fija;78,38;478,00;Todo el territorio nacional;
83;BANCO DEL CHUBUT S.A.;2026-02-11;PRESTAMOS PRENDARIOS PARA LA ADQUISICION DE VEHICULOS REGISTRABLES NUEVOS O UADOS PARA USO PRIVADO O COMERCIAL;RE 295;Pesos;0;1000000;48;0;0;0;40,00;75,00;Adquisición de automotores usados;Clientes con cuenta en la entidad;4,84;55,55;Fija;72,70;53101,00;Provincia de Río Negro;COMISION APLICABLE CUANDO NO HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DE LA FINANCIACION  O 180 DIAS  CORRIDOS DE SU OTORGAMIENTO DE AMBOS EL MAYOR
83;BANCO DEL CHUBUT S.A.;2026-02-11;PRESTAMOS PRENDARIOS PARA LA ADQUISICION DE VEHICULOS REGISTRABLES NUEVOS O UADOS PARA USO PRIVADO O COMERCIAL;RE 295;Pesos;0;1000000;60;0;0;0;40,00;85,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;4,84;55,55;Fija;72,40;50002,00;Provincia de Río Negro;COMISION APLICABLE CUANDO NO HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DE LA FINANCIACION  O 180 DIAS  CORRIDOS DE SU OTORGAMIENTO DE AMBOS EL MAYOR
83;BANCO DEL CHUBUT S.A.;2026-02-11;PRESTAMOS PRENDARIOS PARA LA ADQUISICION DE VEHICULOS REGISTRABLES NUEVOS O UADOS PARA USO PRIVADO O COMERCIAL;RE 295;Pesos;0;1000000;48;0;0;0;40,00;75,00;Adquisición de automotores usados;Clientes con cuenta en la entidad;4,84;55,55;Fija;72,70;53101,00;Provincia del Chubut;COMISION APLICABLE CUANDO NO HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DE LA FINANCIACION  O 180 DIAS  CORRIDOS DE SU OTORGAMIENTO DE AMBOS EL MAYOR
83;BANCO DEL CHUBUT S.A.;2026-02-11;PRESTAMOS PRENDARIOS PARA LA ADQUISICION DE VEHICULOS REGISTRABLES NUEVOS O UADOS PARA USO PRIVADO O COMERCIAL;RE 295;Pesos;0;1000000;60;0;0;0;40,00;85,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;4,84;55,55;Fija;72,40;50002,00;Provincia del Chubut;COMISION APLICABLE CUANDO NO HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DE LA FINANCIACION  O 180 DIAS  CORRIDOS DE SU OTORGAMIENTO DE AMBOS EL MAYOR
86;BANCO DE SANTA CRUZ S.A.;2026-04-06;PRENDARIO PESOS;PRENDARIO PESOS;Pesos;50000000;1;60;322000;0;83;70,00;90,00;Adquisición automotores 0 km;Empleados públicos;,00;89,40;Fija;89,40;29266,00;Todo el territorio nacional;
86;BANCO DE SANTA CRUZ S.A.;2026-04-06;PRENDARIO PESOS;PRENDARIO PESOS;Pesos;50000000;1;60;322000;0;83;70,00;70,00;Adquisición de automotores usados;Empleados públicos;,00;89,40;Fija;89,40;29266,00;Todo el territorio nacional;
86;BANCO DE SANTA CRUZ S.A.;2026-04-06;PRESTAMO PRENDARIO A EMPLEADOS PUBLICOS;PRENDARIO UVA;UVA;50000000;1;60;322000;0;83;70,00;90,00;Adquisición automotores 0 km;Empleados públicos;,00;29,03;Fija;29,03;51731,00;Todo el territorio nacional;
86;BANCO DE SANTA CRUZ S.A.;2026-04-06;PRESTAMO PRENDARIO A EMPLEADOS PUBLICOS;PRENDARIO UVA;UVA;50000000;1;60;322000;0;83;70,00;70,00;Adquisición de automotores usados;Empleados públicos;,00;29,03;Fija;29,03;51731,00;Todo el territorio nacional;
94;BANCO DE CORRIENTES S.A.;2026-03-30;LINEA PARA ADQUISICION DE AUTOMOVILES;COMPRA DE AUTOMOVILES;Pesos;99999999;5000;60;5000;6;64;45,00;99,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;3,00;91,93;Fija;114,94;69788,00;Todo el territorio nacional;CERO KM HASTA EL CIEN POR CIENTO DEL VALOR DE LA UNIDAD
191;BANCO CREDICOOP COOPERATIVO LIMITADO;2025-11-26;PRESTAMOS PRENDARIOS PARA AUTOMOTORES;PRESTAMOS PRENDARIOS;Pesos;20000000;10000;60;220000;24;100;30,00;80,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;2,00;151,94;Fija;203,01;963,00;Todo el territorio nacional;
191;BANCO CREDICOOP COOPERATIVO LIMITADO;2025-11-26;PRESTAMOS PRENDARIOS PARA AUTOMOTORES;PRESTAMOS PRENDARIOS;Pesos;20000000;10000;60;220000;36;100;30,00;80,00;Adquisición automotores 0 km;Personas humanas Monotributistas;2,00;151,94;Fija;203,01;963,00;Todo el territorio nacional;
191;BANCO CREDICOOP COOPERATIVO LIMITADO;2025-11-26;PRESTAMOS PRENDARIOS PARA AUTOMOTORES;PRESTAMOS PRENDARIOS;Pesos;20000000;10000;60;220000;24;100;30,00;80,00;Adquisición automotores 0 km;Clientes que acrediten sueldos en la entidad;2,00;151,94;Fija;203,01;963,00;Todo el territorio nacional;
191;BANCO CREDICOOP COOPERATIVO LIMITADO;2025-11-26;PRESTAMOS PRENDARIOS PARA AUTOMOTORES;PRESTAMOS PRENDARIOS;Pesos;20000000;10000;60;220000;24;100;30,00;80,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;2,00;151,94;Fija;203,01;963,00;Todo el territorio nacional;
191;BANCO CREDICOOP COOPERATIVO LIMITADO;2025-11-26;PRESTAMOS PRENDARIOS PARA AUTOMOTORES;PRESTAMOS PRENDARIOS;Pesos;20000000;10000;60;220000;36;100;30,00;80,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;2,00;151,94;Fija;203,01;963,00;Todo el territorio nacional;
191;BANCO CREDICOOP COOPERATIVO LIMITADO;2025-11-26;PRESTAMOS PRENDARIOS PARA AUTOMOTORES;PRESTAMOS PRENDARIOS;Pesos;20000000;10000;60;220000;24;100;30,00;80,00;Adquisición automotores 0 km;Empleados públicos;2,00;151,94;Fija;203,01;963,00;Todo el territorio nacional;
254;BANCO MARIVA S.A.;2025-04-16;PRESTAMO PRENDARIO;PRENDARIO;Pesos;10000000;1000000;36;550000;24;60;30,00;60,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;5,00;63,23;Fija;72,89;5369,00;Ciudad Autónoma de Buenos Aires;
268;BANCO PROVINCIA DE TIERRA DEL FUEGO;2026-04-17;CON GARANTIA PRENDARIA;PRENDARIO;Pesos;30000000;10000;48;100000;0;74;30,00;90,00;Adquisición automotores 0 km;Clientes que acrediten sueldos en la entidad;1,50;94,68;Variable;94,68;614,00;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;ACTUALIZACION MENSUAL CON PROMEDIO SIMPLE DE LA TASA BADLAR
281;BANCO MERIDIAN S.A.;2026-04-13;PRESTAMOS PRENDARIOS PARA TRANSPORTISTAS;PRENDARIOS TRANSPORTISTAS;Pesos;32000000;5000000;36;0;0;100;,00;,00;Adquisición para capital de trabajo;Personas jurídicas;,00;99,38;Fija;113,53;720,00;Todo el territorio nacional;
310;BANCO DEL SOL S.A.;2025-11-19;PRESTAMO PRENDARIO TASA FIJA;PRENDARIO PRENDO;Pesos;40000000;100000;60;322200;10;74;35,00;75,00;Adquisición de automotores usados;Todos los beneficiarios;10,00;161,30;Fija;216,71;101523,00;Todo el territorio nacional;EL CFTEA INCLUYE CAP E INTERES Y NO INCLUYE SEGURO DEL AUTOMOVIL
310;BANCO DEL SOL S.A.;2025-11-19;PRESTAMO PRENDARIO UVA TASA FIJA;PRENDARIO PRENDO UVA;UVA;40000000;100000;48;322200;10;74;35,00;50,00;Adquisición automotores 0 km;Todos los beneficiarios;10,00;45,37;Fija;57,02;44083,00;Todo el territorio nacional;EL CFTEA INCLUYE CAP E INTERES Y NO INCLUYE SEGURO DEL AUTOMOVIL
310;BANCO DEL SOL S.A.;2025-11-19;PRESTAMO PRENDARIO TASA FIJA;PRENDARIO PRENDO;Pesos;40000000;100000;60;322200;10;74;35,00;75,00;Adquisición automotores 0 km;Todos los beneficiarios;10,00;161,30;Fija;216,71;101523,00;Todo el territorio nacional;EL CFTEA INCLUYE CAP E INTERES Y NO INCLUYE SEGURO DEL AUTOMOVIL
310;BANCO DEL SOL S.A.;2025-11-19;PRESTAMO PRENDARIO UVA TASA FIJA;PRENDARIO PRENDO UVA;UVA;40000000;100000;48;322200;10;74;35,00;50,00;Adquisición de automotores usados;Todos los beneficiarios;10,00;45,37;Fija;57,02;44083,00;Todo el territorio nacional;EL CFTEA INCLUYE CAP E INTERES Y NO INCLUYE SEGURO DEL AUTOMOVIL
311;NUEVO BANCO DEL CHACO S. A.;2026-04-16;PRESTAMOS CON GTIA PRENDARIA P PRIVADOS Y NO BANCARIZADOS;41201 PR PREND PRIVNO BAN;Pesos;50000000;1;60;1;12;85;50,00;99,00;Adquisición de automotores (marcas con convenios con la entidad);Clientes con cuenta en la entidad;3,00;91,93;Fija;119,13;6893,00;Provincia del Chaco;
311;NUEVO BANCO DEL CHACO S. A.;2026-04-16;PRESTAMOS CON GTIA PRENDARIA P EMPL PUBLICOS;41101 PR PREND EMP PCOS;Pesos;50000000;1;60;1;12;85;50,00;99,00;Adquisición de automotores (marcas con convenios con la entidad);Empleados públicos;3,00;91,93;Fija;119,13;6893,00;Provincia del Chaco;
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA AUTOS - UVAS;LINEA AUTOS - UVAS;Pesos;40000000;500000;60;410000;0;75;75,00;75,00;Adquisición automotores 0 km;Clientes que acrediten sueldos en la entidad;3,00;24,36;Mixta;30,13;311,00;Todo el territorio nacional;LOS SALDOS ADEUDADOS POR EL SOLICITANTE SE ACTUALIZARAN MEDIANTE LA APLICACION DEL COEFICIENTE DE ESTABILIZACION DE REFERENCIA -CER- Y ASIMISMO SE EXPRESARAN EN CANTIDADES DE UNIDADES DE VALOR ADQUISITIVO -UVAS- SIENDO EL VALOR EN PESOS DE CADA UVA AL MOMENTO DE SU DESEMBOLSO, EL QUE EL BCRA PUBLIQUE PERIODICAMENTE.LOS PRESTAMOS PRENDARIOS INCLUYE IVA SOBRE INTERESES. PARA EL CALCULO DEL CFTEA SE CONSIDERA UN EJEMPLO DE FINANCIACION BASADO EN MONTO A FINANCIAR PESOS 528.750 - RENAULT KWID 1.0 ZEN 0 KM 48 CUOTAS - SEGURO AUTOMOTOR CTERCEROS PESOS 2701.17 MENSUALES.
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA PREFERENCIAL;LINEA PREFERENCIAL;Pesos;40000000;500000;36;334800;0;86;35,00;75,00;Adquisición automotores 0 km;Clientes que acrediten sueldos en la entidad;3,00;97,51;Fija;126,78;785,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA MOTOS - UVAS;PRENDARIO MOTOS UVAS;Pesos;12000000;500000;60;234315;0;87;75,00;75,00;Adquisición de motocicletas;Clientes que acrediten sueldos en la entidad;3,00;24,36;Mixta;30,13;351,00;Todo el territorio nacional;LOS SALDOS ADEUDADOS POR EL SOLICITANTE SE ACTUALIZARAN MEDIANTE LA APLICACION DEL COEFICIENTE DE ESTABILIZACION DE REFERENCIA -CER- Y ASIMISMO SE EXPRESARAN EN CANTIDADES DE UNIDADES DE VALOR ADQUISITIVO -UVAS- SIENDO EL VALOR EN PESOS DE CADA UVA AL MOMENTO DE SU DESEMBOLSO, EL QUE EL BCRA PUBLIQUE PERIODICAMENTE.LOS PRESTAMOS PRENDARIOS INCLUYE IVA SOBRE INTERESES. PARA EL CALCULO DEL CFTEA SE CONSIDERA UN EJEMPLO DE FINANCIACION BASADO EN MONTO A FINANCIAR PESOS 167.000  CORVER ENERGY 110 -0 KM- 36 CUOTAS - SEGURO AUTOMOTOR CTERCEROS PESOS 1.450,48 MENSUALES.
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA AUTOS - UVAS;LINEA AUTOS - UVAS;Pesos;40000000;500000;60;410000;0;75;75,00;75,00;Adquisición automotores 0 km;Beneficiarios de cuentas de la seguridad social;3,00;24,36;Mixta;30,13;311,00;Todo el territorio nacional;LOS SALDOS ADEUDADOS POR EL SOLICITANTE SE ACTUALIZARAN MEDIANTE LA APLICACION DEL COEFICIENTE DE ESTABILIZACION DE REFERENCIA -CER- Y ASIMISMO SE EXPRESARAN EN CANTIDADES DE UNIDADES DE VALOR ADQUISITIVO -UVAS- SIENDO EL VALOR EN PESOS DE CADA UVA AL MOMENTO DE SU DESEMBOLSO, EL QUE EL BCRA PUBLIQUE PERIODICAMENTE.LOS PRESTAMOS PRENDARIOS INCLUYE IVA SOBRE INTERESES. PARA EL CALCULO DEL CFTEA SE CONSIDERA UN EJEMPLO DE FINANCIACION BASADO EN MONTO A FINANCIAR PESOS 528.750 - RENAULT KWID 1.0 ZEN 0 KM 48 CUOTAS - SEGURO AUTOMOTOR CTERCEROS PESOS 2701.17 MENSUALES.
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA MOTOS;PRENDARIO MOTOS;Pesos;12000000;500000;36;334800;0;87;75,00;75,00;Adquisición de motocicletas;Empleados públicos;3,00;97,51;Fija;126,78;785,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA AUTOS - UVAS;LINEA AUTOS - UVAS;Pesos;40000000;500000;60;410000;0;75;75,00;75,00;Adquisición automotores 0 km;Empleados públicos;3,00;24,36;Mixta;30,13;311,00;Todo el territorio nacional;LOS SALDOS ADEUDADOS POR EL SOLICITANTE SE ACTUALIZARAN MEDIANTE LA APLICACION DEL COEFICIENTE DE ESTABILIZACION DE REFERENCIA -CER- Y ASIMISMO SE EXPRESARAN EN CANTIDADES DE UNIDADES DE VALOR ADQUISITIVO -UVAS- SIENDO EL VALOR EN PESOS DE CADA UVA AL MOMENTO DE SU DESEMBOLSO, EL QUE EL BCRA PUBLIQUE PERIODICAMENTE.LOS PRESTAMOS PRENDARIOS INCLUYE IVA SOBRE INTERESES. PARA EL CALCULO DEL CFTEA SE CONSIDERA UN EJEMPLO DE FINANCIACION BASADO EN MONTO A FINANCIAR PESOS 528.750 - RENAULT KWID 1.0 ZEN 0 KM 48 CUOTAS - SEGURO AUTOMOTOR CTERCEROS PESOS 2701.17 MENSUALES.
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA PREFERENCIAL;LINEA PREFERENCIAL;Pesos;40000000;500000;36;334800;0;86;35,00;75,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;3,00;97,51;Fija;126,78;785,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA AUTOS - UVAS;LINEA AUTOS - UVAS;Pesos;40000000;500000;60;410000;0;75;75,00;75,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;3,00;24,36;Mixta;30,13;311,00;Todo el territorio nacional;LOS SALDOS ADEUDADOS POR EL SOLICITANTE SE ACTUALIZARAN MEDIANTE LA APLICACION DEL COEFICIENTE DE ESTABILIZACION DE REFERENCIA -CER- Y ASIMISMO SE EXPRESARAN EN CANTIDADES DE UNIDADES DE VALOR ADQUISITIVO -UVAS- SIENDO EL VALOR EN PESOS DE CADA UVA AL MOMENTO DE SU DESEMBOLSO, EL QUE EL BCRA PUBLIQUE PERIODICAMENTE.LOS PRESTAMOS PRENDARIOS INCLUYE IVA SOBRE INTERESES. PARA EL CALCULO DEL CFTEA SE CONSIDERA UN EJEMPLO DE FINANCIACION BASADO EN MONTO A FINANCIAR PESOS 528.750 - RENAULT KWID 1.0 ZEN 0 KM 48 CUOTAS - SEGURO AUTOMOTOR CTERCEROS PESOS 2701.17 MENSUALES.
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA AUTOS - UVAS;LINEA AUTOS - UVAS;Pesos;40000000;500000;60;410000;0;75;75,00;75,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;3,00;24,36;Mixta;30,13;311,00;Todo el territorio nacional;LOS SALDOS ADEUDADOS POR EL SOLICITANTE SE ACTUALIZARAN MEDIANTE LA APLICACION DEL COEFICIENTE DE ESTABILIZACION DE REFERENCIA -CER- Y ASIMISMO SE EXPRESARAN EN CANTIDADES DE UNIDADES DE VALOR ADQUISITIVO -UVAS- SIENDO EL VALOR EN PESOS DE CADA UVA AL MOMENTO DE SU DESEMBOLSO, EL QUE EL BCRA PUBLIQUE PERIODICAMENTE.LOS PRESTAMOS PRENDARIOS INCLUYE IVA SOBRE INTERESES. PARA EL CALCULO DEL CFTEA SE CONSIDERA UN EJEMPLO DE FINANCIACION BASADO EN MONTO A FINANCIAR PESOS 528.750 - RENAULT KWID 1.0 ZEN 0 KM 48 CUOTAS - SEGURO AUTOMOTOR CTERCEROS PESOS 2701.17 MENSUALES.
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA AUTOS - UVAS;LINEA AUTOS - UVAS;Pesos;40000000;500000;60;410000;0;75;75,00;75,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;3,00;24,36;Mixta;30,13;311,00;Todo el territorio nacional;LOS SALDOS ADEUDADOS POR EL SOLICITANTE SE ACTUALIZARAN MEDIANTE LA APLICACION DEL COEFICIENTE DE ESTABILIZACION DE REFERENCIA -CER- Y ASIMISMO SE EXPRESARAN EN CANTIDADES DE UNIDADES DE VALOR ADQUISITIVO -UVAS- SIENDO EL VALOR EN PESOS DE CADA UVA AL MOMENTO DE SU DESEMBOLSO, EL QUE EL BCRA PUBLIQUE PERIODICAMENTE.LOS PRESTAMOS PRENDARIOS INCLUYE IVA SOBRE INTERESES. PARA EL CALCULO DEL CFTEA SE CONSIDERA UN EJEMPLO DE FINANCIACION BASADO EN MONTO A FINANCIAR PESOS 528.750 - RENAULT KWID 1.0 ZEN 0 KM 48 CUOTAS - SEGURO AUTOMOTOR CTERCEROS PESOS 2701.17 MENSUALES.
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA AUTOS - UVAS;LINEA AUTOS - UVAS;Pesos;40000000;500000;60;410000;0;75;75,00;75,00;Adquisición automotores 0 km;Personas humanas Monotributistas;3,00;24,36;Mixta;30,13;311,00;Todo el territorio nacional;LOS SALDOS ADEUDADOS POR EL SOLICITANTE SE ACTUALIZARAN MEDIANTE LA APLICACION DEL COEFICIENTE DE ESTABILIZACION DE REFERENCIA -CER- Y ASIMISMO SE EXPRESARAN EN CANTIDADES DE UNIDADES DE VALOR ADQUISITIVO -UVAS- SIENDO EL VALOR EN PESOS DE CADA UVA AL MOMENTO DE SU DESEMBOLSO, EL QUE EL BCRA PUBLIQUE PERIODICAMENTE.LOS PRESTAMOS PRENDARIOS INCLUYE IVA SOBRE INTERESES. PARA EL CALCULO DEL CFTEA SE CONSIDERA UN EJEMPLO DE FINANCIACION BASADO EN MONTO A FINANCIAR PESOS 528.750 - RENAULT KWID 1.0 ZEN 0 KM 48 CUOTAS - SEGURO AUTOMOTOR CTERCEROS PESOS 2701.17 MENSUALES.
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA PREMIUM;LINEA PREMIUM;Pesos;40000000;500000;48;334800;0;86;35,00;75,00;Adquisición automotores 0 km;Beneficiarios de cuentas de la seguridad social;3,00;101,27;Fija;131,97;802,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA PREFERENCIAL;LINEA PREFERENCIAL;Pesos;40000000;500000;36;334800;0;86;35,00;75,00;Adquisición automotores 0 km;Personas humanas Monotributistas;3,00;97,51;Fija;126,78;785,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA PREMIUM;LINEA PREMIUM;Pesos;40000000;500000;48;334800;0;86;35,00;75,00;Adquisición automotores 0 km;Personas humanas en relación de dependencia;3,00;101,27;Fija;131,92;802,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA PREMIUM;LINEA PREMIUM;Pesos;40000000;500000;48;334800;0;86;35,00;75,00;Adquisición automotores 0 km;Clientes que acrediten sueldos en la entidad;3,00;101,27;Fija;131,97;802,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA MOTOS;PRENDARIO MOTOS;Pesos;12000000;500000;36;334800;0;87;75,00;75,00;Adquisición de motocicletas;Beneficiarios de cuentas de la seguridad social;3,00;97,51;Fija;126,78;785,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA MOTOS - UVAS;PRENDARIO MOTOS UVAS;Pesos;12000000;500000;60;234315;0;87;75,00;75,00;Adquisición de motocicletas;Personas humanas en relación de dependencia;3,00;24,36;Mixta;30,13;351,00;Todo el territorio nacional;LOS SALDOS ADEUDADOS POR EL SOLICITANTE SE ACTUALIZARAN MEDIANTE LA APLICACION DEL COEFICIENTE DE ESTABILIZACION DE REFERENCIA -CER- Y ASIMISMO SE EXPRESARAN EN CANTIDADES DE UNIDADES DE VALOR ADQUISITIVO -UVAS- SIENDO EL VALOR EN PESOS DE CADA UVA AL MOMENTO DE SU DESEMBOLSO, EL QUE EL BCRA PUBLIQUE PERIODICAMENTE.LOS PRESTAMOS PRENDARIOS INCLUYE IVA SOBRE INTERESES. PARA EL CALCULO DEL CFTEA SE CONSIDERA UN EJEMPLO DE FINANCIACION BASADO EN MONTO A FINANCIAR PESOS 167.000  CORVER ENERGY 110 -0 KM- 36 CUOTAS - SEGURO AUTOMOTOR CTERCEROS PESOS 1.450,48 MENSUALES.
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA PREMIUM;LINEA PREMIUM;Pesos;40000000;5000000;48;334800;0;86;35,00;75,00;Adquisición automotores 0 km;Clientes con cuenta en la entidad;3,00;101,27;Fija;131,97;802,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA PREMIUM;LINEA PREMIUM;Pesos;40000000;500000;48;334800;0;86;35,00;75,00;Adquisición automotores 0 km;Personas humanas Monotributistas;3,00;101,27;Fija;131,97;802,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA PREFERENCIAL;LINEA PREFERENCIAL;Pesos;40000000;500000;36;334800;0;86;35,00;75,00;Adquisición automotores 0 km;Personas humanas Responsables Inscriptos;3,00;97,51;Fija;126,78;785,00;Todo el territorio nacional;
315;BANCO DE FORMOSA S.A.;2026-03-31;PRESTAMO PRENDARIO LINEA MOTOS - UVAS;PRENDARIO MOTOS UVAS;Pesos;12000000;500000;60;234315;0;87;75,00;75,00;Adquisición de motocicletas;Personas humanas Responsables Inscriptos;3,00;24,36;Mixta;30,13;351,00;Todo el territorio nacional;LOS SALDOS ADEUDADOS POR EL SOLICITANTE SE ACTUALIZARAN MEDIANTE LA APLICACION DEL COEFICIENTE DE ESTABILIZACION DE REFERENCIA -CER- Y ASIMISMO SE EXPRESARAN EN CANTIDADES DE UNIDADES DE VALOR ADQUISITIVO -UVAS- SIENDO EL VALOR EN PESOS DE CADA UVA AL MOMENTO DE SU DESEMBOLSO, EL QUE EL BCRA PUBLIQUE PERIODICAMENTE.LOS PRESTAMOS PRENDARIOS INCLUYE IVA SOBRE INTERESES. PARA EL CALCULO DEL CFTEA SE CONSIDERA UN EJEMPLO DE FINANCIACION BASADO EN MONTO A FINANCIAR PESOS 167.000  CORVER ENERGY 110 -0 KM- 36 CUOTAS - SEGURO AUTOMOTOR CTERCEROS PESOS 1.450,48 MENSUALES.
