Código de Entidad;Descripción de Entidad;Fecha de Información;Nombre completo del Préstamo Personal;Nombre corto del Préstamo Personal;Denominación;Monto máximo otorgable;Monto mínimo otorgable;Plazo máximo otorgable;Ingreso mínimo mensual solicitado;Antigüedad laboral mínima (meses);Edad máxima solicitada;Relación cuota/ingreso (%);Beneficiario;Cargo máximo por cancelación anticipada;Tasa efectiva anual máxima;Tipo de Tasa;Costo financiero efectivo total máximo;Cuota inicial a plazo máximo cada $10.000;Territorio de validez de la oferta;Más información
55330;CREDILOW S.A.;2023-05-31;JUBILADOS CLIENTE NUEVO;JCN;Pesos;81000;1;9;0;0;100;,00;Beneficiarios de cuentas de la seguridad social;,00;949,33;Fija;949,33;2612,00;Provincia de La Pampa;
55330;CREDILOW S.A.;2023-05-31;DNI MAS SERVICIO CLIENTE NUEVO;DNISCN;Pesos;42000;1;6;0;0;100;,00;Todos los beneficiarios;,00;999,99;Fija;999,99;3317,00;Provincia de San Juan;VALE MIL DOSCIENTOS TREINTA Y 1 CON OCHENTA Y NUEVE CENTAVOS
55330;CREDILOW S.A.;2023-05-31;RECIBO DE SUELDO CLIENTE NUEVO;RSCN;Pesos;143520;1;12;0;0;100;20,00;Todos los beneficiarios;,00;881,20;Fija;881,20;2334,00;Provincia de Mendoza;
55330;CREDILOW S.A.;2023-05-31;RECIBODESUELDOCLIENTENUEVO;RSCN;Pesos;143520;1;12;0;0;100;20,00;Todos los beneficiarios;,00;881,20;Fija;881,20;2334,00;Provincia de Buenos Aires;
55330;CREDILOW S.A.;2023-05-31;RECIBO DE SUELDO CLIENTE NUEVO;RSCN;Pesos;143520;1;12;0;0;100;20,00;Todos los beneficiarios;,00;881,20;Fija;881,20;2334,00;Ciudad Autónoma de Buenos Aires;
55330;CREDILOW S.A.;2023-05-31;DNI MAS SERVICIO CLIENTE NUEVO;DNISCN;Pesos;42000;1;6;0;0;100;,00;Todos los beneficiarios;,00;999,99;Fija;999,99;3317,00;Provincia de Mendoza;VALE MIL DOSCIENTOS TREINTA Y 1 CON OCHENTA Y NUEVE CENTAVOS
55330;CREDILOW S.A.;2023-05-31;DNIMASSERVICIOCLIENTENUEVO;DNISCN;Pesos;42000;1;6;0;0;100;,00;Todos los beneficiarios;,00;999,99;Fija;999,99;3317,00;Provincia de Buenos Aires;VALE MIL DOSCIENTOS TREINTA Y CON OCHENTA Y NUEVE CENTAVOS
55330;CREDILOW S.A.;2023-05-31;RECIBO DE SUELDO CLIENTE NUEVO;RSCN;Pesos;143520;1;12;0;0;100;20,00;Todos los beneficiarios;,00;881,20;Fija;881,20;2334,00;Provincia de San Juan;
55331;UNION DEL PERSONAL CIVIL DE LA PROVINCIA DEL CHACO;2022-03-10;PRESTAMOS PERSONALES;PERSONAL;Pesos;400000;1000;48;0;0;100;40,00;Empleados públicos;,00;10,00;Fija;10,00;10,00;Provincia del Chaco;
55332;FENIXCRED S.A.;2024-04-30;JUBILADO RIESGO MEDIO;JUB.RRM;Pesos;200000;50000;12;170000;12;75;25,00;Beneficiarios de cuentas de la seguridad social;15,00;655,60;Fija;655,60;2093,13;Todo el territorio nacional;NUEVOS CLIENTES Y CLIENTES -SITUACION VIGENTE BCRA HASTA 5
55332;FENIXCRED S.A.;2024-04-30;JUBILADO RIESGO BAJO;JUB.RRB;Pesos;600000;50000;12;400000;12;75;25,00;Beneficiarios de cuentas de la seguridad social;15,00;655,60;Fija;655,60;2093,13;Todo el territorio nacional;CLIENTES CON 1 PRESTAMO CANCELADO -SITUACION VIGENTE BCRA 1 Y 2
55332;FENIXCRED S.A.;2024-04-30;RECIBO DE SUELDO RIESGO BAJO;RCBO.RRB;Pesos;700000;50000;12;550000;12;70;25,00;Personas humanas en relación de dependencia;15,00;655,60;Fija;655,60;2093,13;Todo el territorio nacional;CLIENTES CON 1 PRESTAMO YA CANCELADO -SITUACION VIGENTE BCRA 1 Y 2
55332;FENIXCRED S.A.;2024-04-30;DNI Y SERVICIO;DNI.SERV;Pesos;400000;50000;12;150000;0;70;25,00;Personas humanas Responsables Inscriptos;15,00;915,41;Fija;915,41;2336,16;Todo el territorio nacional;NUEVOS CLIENTES -SITUACION VIGENTE BCRA HASTA 5
55332;FENIXCRED S.A.;2024-04-30;RECIBO DE SUELDO RIESGO MEDIO;RCBO.RRM;Pesos;200000;50000;12;350000;12;70;25,00;Personas humanas en relación de dependencia;15,00;655,60;Fija;655,60;2093,13;Todo el territorio nacional;NUEVOS CLIENTES -SITUACION VIGENTE BCRA HASTA 5
55333;El Nexo S.A.;2026-03-03;EL NEXO SA HABERES;NEXO RECIBO;Pesos;7500000;1000;48;0;0;100;40,00;Todos los beneficiarios;,00;133,78;Fija;177,37;903,00;Todo el territorio nacional;
55334;VALUARTE SRL;2023-09-21;VALUARTE LA PLATA;VALUARTE LP;Pesos;300000;2000;24;0;6;65;60,00;Empleados públicos;30,00;180,00;Fija;128,88;1919,31;Provincia de Buenos Aires;
55334;VALUARTE SRL;2023-09-21;VALUARTE PROVINCIALES SANTA FE;VALUARTE SF;Pesos;300000;2000;18;0;6;65;,00;Empleados públicos;30,00;195,00;Fija;132,52;2151,56;Provincia de Santa Fe;
55334;VALUARTE SRL;2023-09-21;VALUARTE PROVINCIALES MENDOZA;VALUARTE MEN;Pesos;300000;2000;18;0;6;65;,00;Empleados públicos;30,00;200,00;Fija;120,35;2196,71;Provincia de Mendoza;
55334;VALUARTE SRL;2023-09-21;VALUARTE PROVINCIALES RIO NEGRO;VALUARTE RN;Pesos;300000;2000;18;0;6;65;80,00;Empleados públicos;30,00;260,00;Fija;179,33;2528,94;Provincia de Río Negro;
55334;VALUARTE SRL;2023-09-21;VALUARTE ROSARIO;VALUARTE ROS;Pesos;300000;2000;18;10000;6;65;80,00;Empleados públicos;30,00;215,00;Fija;149,08;2333,63;Provincia de Santa Fe;
55334;VALUARTE SRL;2023-09-21;VALUARTE SAN LORENZO;VALUARTE SL;Pesos;300000;2000;18;10000;6;65;40,00;Empleados públicos;30,00;195,00;Fija;132,50;2049,11;Provincia de Santa Fe;
55334;VALUARTE SRL;2023-09-21;VALUARTE BMR;VALUARTE BMR;Pesos;300000;2000;18;5000;6;65;40,00;Clientes que acrediten sueldos en la entidad;30,00;215,00;Fija;149,08;2424,55;Provincia de Santa Fe;
55334;VALUARTE SRL;2023-09-21;VALUARTE CBU NBSF;VALUARTE CBU NBSF;Pesos;300000;2000;14;0;6;80;40,00;Empleados públicos;30,00;235,00;Fija;162,32;2704,51;Provincia de Santa Fe;
55334;VALUARTE SRL;2023-09-21;VALUARTE PASIVOS SANTA FE;VALUARTE PSF;Pesos;300000;2000;24;0;6;80;,00;Empleados públicos;30,00;195,00;Fija;142,00;2061,60;Provincia de Santa Fe;
55336;OSCAR BARBIERI S.A.;2026-03-19;CREDITO PARA LA COMPRA FINANCIADA DE PRODUCTOS EN OSCAR BARBIERI SA;CREDITO PERSONAL OBSA;Pesos;9000000;1;24;0;0;79;20,00;Todos los beneficiarios;,00;62,56;Fija;75,70;1027,00;Provincia de Catamarca;N/A 0D0A
55336;OSCAR BARBIERI S.A.;2026-03-19;CREDITO PARA LA COMPRA FINANCIADA DE PRODUCTOS EN OSCAR BARBIERI SA;CREDITO PERSONAL OBSA;Pesos;9000000;1;24;0;0;79;20,00;Todos los beneficiarios;,00;62,56;Fija;75,70;1027,00;Provincia de Salta;N/A 0D0A
55336;OSCAR BARBIERI S.A.;2026-03-19;CREDITO PARA LA COMPRA FINANCIADA DE PRODUCTOS EN OSCAR BARBIERI SA;CREDITO PERSONAL OBSA;Pesos;9000000;1;24;0;0;79;20,00;Todos los beneficiarios;,00;62,56;Fija;75,70;1027,00;Provincia de Tucumán;N/A
55337;NETTER SA;2023-02-07;CREDITOS PERSONALES;LINEA PLATINO - DEBITO;Pesos;100000;1000;36;15000;3;63;35,00;Clientes que acrediten sueldos en la entidad;35,00;220,76;Fija;304,34;1253,68;Todo el territorio nacional;
55338;TRESSFEN SA;2022-07-25;RECIBO DE SUELDO RENOVADOR;RSR;Pesos;0;15000;12;0;0;75;,00;Personas humanas en relación de dependencia;,00;108,08;Fija;108,08;1734,00;Todo el territorio nacional;
55338;TRESSFEN SA;2022-07-25;DNI RENOVADOR;DR;Pesos;0;12000;12;0;0;75;,00;Todos los beneficiarios;,00;192,08;Fija;192,08;2434,00;Todo el territorio nacional;
55338;TRESSFEN SA;2022-07-25;PENSIONADO;P;Pesos;0;12000;12;0;6;75;,00;Beneficiarios de cuentas de la seguridad social;,00;204,08;Fija;204,08;2534,00;Todo el territorio nacional;
55338;TRESSFEN SA;2022-07-25;D.N.I.;D;Pesos;0;12000;12;0;0;75;,00;Todos los beneficiarios;,00;228,08;Fija;228,08;2734,00;Todo el territorio nacional;
55338;TRESSFEN SA;2022-07-25;JUBILADO;J;Pesos;0;4000;12;0;6;75;,00;Beneficiarios de cuentas de la seguridad social;,00;127,28;Fija;127,28;1894,00;Todo el territorio nacional;
55338;TRESSFEN SA;2022-07-25;RECIBO DE SUELDO;RS;Pesos;0;15000;12;0;6;75;,00;Personas humanas en relación de dependencia;,00;127,28;Fija;127,28;1894,00;Todo el territorio nacional;
55339;MAEBA S.R.L.;2026-02-18;RAPICUOTAS EL PRESTAMO MAS RAPIDO DEL MUNDO;RAPICUOTAS;Pesos;3000000;25000;11;0;0;100;99,99;Todos los beneficiarios;15,00;15433,09;Fija;15433,09;263000,00;Todo el territorio nacional;
55340;FINANPRO S.R.L.;2026-02-18;RAPICUOTAS EL PRESTAMO MAS RAPIDO DEL MUNDO;RAPICUOTAS;Pesos;3000000;25000;11;0;0;100;99,99;Todos los beneficiarios;15,00;15433,09;Fija;15433,09;263000,00;Todo el territorio nacional;
55341;PROAVALAR S.R.L;2026-02-18;RAPICUOTAS ON LINE;RAPICUOTAS;Pesos;3000000;25000;11;0;0;100;99,99;Todos los beneficiarios;15,00;33561,78;Fija;33561,78;30900,00;Todo el territorio nacional;
55342;Asistir Cooperativa de Vivienda, Credito, Consumo y Servicios Sociales Limitada;2026-02-24;COOP ASISTIR HABERES;ASISTIR RECIBO;Pesos;7500000;1000;48;0;0;100;40,00;Todos los beneficiarios;,00;133,78;Fija;177,37;903,00;Todo el territorio nacional;
55349;AGILCRED S.A.;2026-03-26;AMORTIZABLES FRANCES CON CODIGO DE DESCUENTO ACTIVOS;AMORT. COD. DESCUENTO;Pesos;10000000;10000;36;0;0;79;30,00;Empleados públicos;10,00;171,60;Fija;319,26;97380,00;Provincia de Santa Fe;EDAD MAXIMA SOLICITADA EN MUJERES: 74 AÑOS - EDAD MAXIMA SOLICITADA EN HOMBRES: 79 AÑOS
55349;AGILCRED S.A.;2026-03-26;AMORTIZABLES FRANCES CON CODIGO DE DESC ACTIVOS CABA;AMORT. COD. DES. CABA;Pesos;10000000;10000;36;0;0;65;30,00;Empleados públicos;10,00;213,60;Fija;398,40;93750,00;Ciudad Autónoma de Buenos Aires;EDAD MAXIMA SOLICITADA EN MUJERES: 60 AÑOS - EDAD MAXIMA SOLICITADA EN HOMBRES: 65 AÑOS
55349;AGILCRED S.A.;2026-03-26;AMORTIZABLES FRANCES CON CBU BANCO SANTA FE;AMORT. CBU SANTA FE;Pesos;2000000;1000;15;0;0;63;30,00;Personas humanas en relación de dependencia;10,00;480,90;Fija;1588,72;268385,00;Provincia de Santa Fe;EDAD MAXIMA SOLICITADA EN MUJERES: 58 AÑOS - EDAD MAXIMA SOLICITADA EN HOMBRES: 63 AÑOS
55352;Cooperativa de vivienda crédito y consumo San José Ltda;2026-03-26;PRESTAMO PERSONAL SIN GARANTIA;PRESTAMO12;Pesos;500000;10000;12;0;12;58;30,00;Todos los beneficiarios;15,00;1086,70;Fija;1637,11;285000,00;Todo el territorio nacional;
55355;FULLCREDIT SA;2026-03-18;PRESTAMOS PERSONALES;PP00000058;Pesos;4000000;5000;36;380000;6;64;30,00;Todos los beneficiarios;,00;81,65;Fija;999,99;713873,00;Todo el territorio nacional;
55355;FULLCREDIT SA;2026-03-18;PRESTAMOS PERSONALES;PP00000054;Pesos;4000000;100000;24;300000;6;64;30,00;Todos los beneficiarios;25,00;164,12;Fija;376,62;326399,00;Todo el territorio nacional;
55355;FULLCREDIT SA;2026-03-18;PRESTAMOS PERSONALES;PP00000055;Pesos;4000000;40000;24;300000;6;79;30,00;Todos los beneficiarios;,00;162,37;Fija;288,13;313013,00;Todo el territorio nacional;
55355;FULLCREDIT SA;2026-03-18;PRESTAMOS PERSONALES;PP00000056;Pesos;2000000;5000;24;300000;6;64;30,00;Todos los beneficiarios;25,00;81,65;Fija;288,45;283314,00;Todo el territorio nacional;
55355;FULLCREDIT SA;2026-03-18;PRESTAMOS PERSONALES;PP00000057;Pesos;3000000;5000;24;300000;6;64;30,00;Todos los beneficiarios;,00;81,65;Fija;288,45;283314,00;Todo el territorio nacional;
55355;FULLCREDIT SA;2026-03-18;PRESTAMOS PERSONALES;PP00000052;Pesos;4000000;50000;24;380000;6;64;30,00;Todos los beneficiarios;25,00;162,37;Fija;288,13;313013,00;Todo el territorio nacional;
55355;FULLCREDIT SA;2026-03-18;PRESTAMOS PERSONALES;PP00000050;Pesos;1150000;50000;24;300000;6;64;30,00;Todos los beneficiarios;25,00;80,00;Fija;803,04;481406,00;Todo el territorio nacional;
55355;FULLCREDIT SA;2026-03-18;PRESTAMOS PERSONALES;PP00000053;Pesos;3000000;50000;24;500000;1;79;30,00;Todos los beneficiarios;,00;105,59;Fija;540,34;394241,00;Todo el territorio nacional;
55356;G10 EMPRENDIMIENTOS SA;2026-04-17;SEMANAL EQUIPAMIENTO;SEMANAL EQUIPAMIENTO;Pesos;6000000;1;8;327000;12;70;50,00;Todos los beneficiarios;99,99;939,95;Fija;939,95;60250,00;Provincia de Misiones; 
55356;G10 EMPRENDIMIENTOS SA;2026-04-17;DEBICUOTAS;DEBICUOTAS;Pesos;1500000;1;12;327000;12;70;35,00;Todos los beneficiarios;99,99;392,77;Fija;392,77;178333,00;Provincia de Misiones; 
55356;G10 EMPRENDIMIENTOS SA;2026-04-17;PRESTO 10 MOTOS;PRESTO 10 MOTOS;Pesos;5000000;1;24;327000;12;70;60,00;Todos los beneficiarios;99,99;330,15;Fija;330,15;136667,00;Provincia de Misiones; 
55356;G10 EMPRENDIMIENTOS SA;2026-04-17;PLAN GENERAL;PLAN 24 C DEMO;Pesos;5000000;1;24;327000;12;70;35,00;Todos los beneficiarios;99,99;373,81;Fija;373,81;144867,00;Provincia de Misiones; 
55356;G10 EMPRENDIMIENTOS SA;2026-04-17;PLAN PROMOCIONAL SIN DEMOSTRACION;PLAN PROMOCIONAL SIN DEMO;Pesos;2000000;1;12;327000;12;70;30,00;Todos los beneficiarios;99,99;392,77;Fija;392,77;178333,00;Provincia de Misiones; 
55356;G10 EMPRENDIMIENTOS SA;2026-04-17;PLAN SIN DEMOSTRACION C/ ENTREGA;PLAN SIN DEMOSTRACION C/;Pesos;2000000;1;12;327000;12;70;35,00;Todos los beneficiarios;99,99;392,77;Fija;392,77;178333,00;Provincia de Misiones; 
55356;G10 EMPRENDIMIENTOS SA;2026-04-17;PLAN SIN DEMOSTRACION;PLAN SIN DEMOSTRACION;Pesos;2500000;1;18;327000;12;70;35,00;Todos los beneficiarios;99,99;357,98;Fija;357,98;150556,00;Provincia de Misiones; 
55356;G10 EMPRENDIMIENTOS SA;2026-04-17;PLAN GENERAL EXTERNOS;PLAN GENERAL EXTERNOS;Pesos;1000000;1;12;327000;12;70;50,00;Todos los beneficiarios;99,99;449,73;Fija;449,73;186533,00;Provincia de Misiones; 
55357;CREDIBEL S.A.;2026-04-13;PRESTAMO CREDIBEL CLASICO;PRESTAMO CLASICO;Pesos;10000;2000;12;5000;12;80;25,00;Personas humanas en relación de dependencia;2,00;87,00;Fija;128,00;1170,00;Todo el territorio nacional;0
55357;CREDIBEL S.A.;2026-04-13;PRESTAMO CREDIBEL CLASICO;PRESTAMO CLASICO;Pesos;30000;5000;24;5000;12;80;25,00;Personas humanas en relación de dependencia;2,00;47,86;Fija;95,72;2430,00;Todo el territorio nacional;0
55360;Credi-Full S.A.;2022-04-22;PRESTAMO SIMPLE;PS;Pesos;30000;3000;24;0;12;55;30,00;Personas humanas en relación de dependencia;,00;66,50;Fija;66,99;2017,00;Provincia de Buenos Aires;
55361;DESARROLLOS AYTER S.A.;2021-11-19;PASIVOS DE LA PROVINCIA DE SANTA FE;PAS SFE;Pesos;150000;10000;36;0;0;0;30,00;Personas humanas en relación de dependencia;,00;114,00;Fija;175,00;840,52;Provincia de Santa Fe;
55361;DESARROLLOS AYTER S.A.;2021-11-19;ACTIVOS DE LA PROVINCIA DE SANTA FE;ACT SFE;Pesos;150000;10000;36;0;0;0;30,00;Personas humanas en relación de dependencia;,00;114,00;Fija;175,00;840,52;Provincia de Santa Fe;
55362;ONOYEN S.R.L.;2022-02-24;PRESTAMOPERSONAL;PP;Pesos;700000;5000;48;33000;6;80;30,00;Empleados públicos;3,00;73,00;Fija;88,00;567,00;Todo el territorio nacional;0
55362;ONOYEN S.R.L.;2022-02-24;PRESTAMOPERSONAL;PP;Pesos;700000;5000;48;33000;6;80;30,00;Personas humanas en relación de dependencia;3,00;73,00;Fija;88,00;567,00;Todo el territorio nacional;0
55366;CYAP NOW S.A.;2026-04-17;PROVINCIALES CHUBUT;PROV.CH;Pesos;1000000;10000;18;357800;12;79;25,00;Empleados públicos;,00;289,60;Fija;289,60;13793,00;Provincia del Chubut;NUEVOS CLIENTES -SITUACION VIGENTE BCRA 1, 2 Y 3
55366;CYAP NOW S.A.;2026-04-17;PROVINCIALES MENDOZA;PROV.MZA;Pesos;1000000;10000;18;357800;12;65;25,00;Empleados públicos;,00;213,84;Fija;213,84;12349,00;Provincia de Mendoza;NUEVOS CLIENTES -SITUACION VIGENTE BCRA 1, 2 Y 3
55366;CYAP NOW S.A.;2026-04-17;MUNICIPALES LOMAS DE ZAMORA;MUN.LZ;Pesos;500000;10000;12;357800;12;65;25,00;Empleados públicos;,00;213,84;Fija;213,84;14690,00;Provincia de Buenos Aires;NUEVOS CLIENTES -SITUACION VIGENTE BCRA 1, 2 Y 3
55367;INVERSORA DEL NORTE S.A.;2026-04-01;PROGRESAR CREDITOS PLAN 15 Y 18;CREDITO;Pesos;10000000;10000;24;50000;12;64;30,00;Todos los beneficiarios;,00;213,84;Fija;185,90;2382,00;Todo el territorio nacional;
55367;INVERSORA DEL NORTE S.A.;2026-04-01;PROGRESAR CREDITOS PLAN 9 Y 12;CREDITO;Pesos;10000000;10000;24;0;12;64;30,00;Todos los beneficiarios;,00;213,84;Fija;183,20;2360,00;Todo el territorio nacional;
55367;INVERSORA DEL NORTE S.A.;2026-04-01;PREMIUM CUOTAS 09;16;Pesos;0;0;0;0;0;999;,00;Todos los beneficiarios;,00;,00;Fija;,00;,00;Todo el territorio nacional;
55367;INVERSORA DEL NORTE S.A.;2026-04-01;PROGRESAR CREDITOS ;CREDITO;Pesos;10000000;10000;24;50000;12;64;30,00;Todos los beneficiarios;3,00;500,00;Fija;500,00;2338,00;Todo el territorio nacional;
55367;INVERSORA DEL NORTE S.A.;2026-04-01;PREMIUM CUOTA 09;18;Pesos;0;0;0;0;0;999;,00;Todos los beneficiarios;,00;,00;Fija;,00;,00;Todo el territorio nacional;
55367;INVERSORA DEL NORTE S.A.;2026-04-01;PREMIUM CUOTA 12;17;Pesos;0;0;0;0;0;999;,00;Todos los beneficiarios;,00;,00;Fija;,00;,00;Todo el territorio nacional;
55367;INVERSORA DEL NORTE S.A.;2026-04-01;PREMIUM CUOTA 06;15;Pesos;0;0;0;0;0;999;,00;Todos los beneficiarios;,00;,00;Fija;,00;,00;Todo el territorio nacional;
55367;INVERSORA DEL NORTE S.A.;2026-04-01;PROGRESAR PRENDARIO;PRENDARIO;Pesos;0;0;18;0;0;64;,00;Todos los beneficiarios;,00;214,00;Fija;210,00;2405,00;Todo el territorio nacional;
55367;INVERSORA DEL NORTE S.A.;2026-04-01;PROGRESAR CONVENIO;CONVENIO;Pesos;20000000;10000;18;50000;12;64;30,00;Todos los beneficiarios;3,00;500,00;Fija;500,00;2390,00;Todo el territorio nacional;
55367;INVERSORA DEL NORTE S.A.;2026-04-01;PROGRESAR ACUERDO DE PAGO;11;Pesos;0;0;0;0;0;999;,00;Todos los beneficiarios;,00;,00;Fija;,00;833,00;Todo el territorio nacional;
55367;INVERSORA DEL NORTE S.A.;2026-04-01;PROGRESAR PREMIUM;PREMIUM;Pesos;2000000;10000;12;50000;12;65;30,00;Todos los beneficiarios;3,00;500,00;Fija;500,00;2285,00;Todo el territorio nacional;
55367;INVERSORA DEL NORTE S.A.;2026-04-01;PROGRESAR DIFERIMIENTO;DIFERIMIENTO;Pesos;1000000;10000;24;50000;12;64;30,00;Todos los beneficiarios;3,00;500,00;Fija;500,00;2583,00;Todo el territorio nacional;
55367;INVERSORA DEL NORTE S.A.;2026-04-01;PREMIUM CUOTA 03;14;Pesos;0;0;0;0;0;999;,00;Todos los beneficiarios;,00;,00;Fija;,00;,00;Todo el territorio nacional;
55370;CREDIL S.R.L.;2026-04-14;CREDIL EL MEJOR CREDITO SIEMPRE; PLAN CON DNI;Pesos;500000;20000;5;0;0;90;,00;Todos los beneficiarios;15,00;1756,69;Fija;3062,38;442440,00;Todo el territorio nacional;NO
55370;CREDIL S.R.L.;2026-04-14;CREDIL EL MEJOR CREDITO SIEMPRE; PLAN CON INGRESO;Pesos;8000000;20000;15;50000;6;90;35,00;Todos los beneficiarios;15,00;369,33;Fija;534,06;186970,00;Provincia de Buenos Aires;NO
55374;EJS S.A.;2026-04-17;EJS SA HABERES;HABERES;Pesos;3000000;50000;24;500000;6;65;20,00;Todos los beneficiarios;4,00;390,11;Fija;390,11;1934,00;Todo el territorio nacional;
55377;Clave Creditos S.A.;2025-08-06;PRESTAMO PERSONAL;PRESTAMO PERSONAL;Pesos;4000000;30000;36;0;3;65;,00;Empleados públicos;10,00;380,90;Fija;380,90;13923,00;Provincia de Córdoba;EL GASTO POR CANCELACION ANTICIPADA ES DEL 10 POR CIENTO MAS IVA Y NO SE COBRARA CUANDO AL MOMENTO DE EFECTUAR LA PRECANCELACION TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION, O 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO, DE AMBOS EL MAYOR
55377;Clave Creditos S.A.;2025-08-06;PRESTAMO PERSONAL;PRESTAMO PERSONAL;Pesos;4000000;30000;36;0;3;65;,00;Empleados públicos;10,00;401,73;Fija;401,73;14309,00;Provincia de Mendoza;LA CUOTA MAXIMA A OTORGAR ES DEFINIDA POR CERTIFICADO DE HABERES. EL GASTO POR CANCELACION ANTICIPADA ES DEL 10 POR CIENTO MAS IVA Y NO SE COBRARA CUANDO AL MOMENTO DE EFECTUAR LA PRECANCELACION TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION, O 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO, DE AMBOS EL MAYOR
55377;Clave Creditos S.A.;2025-08-06;PRESTAMO PERSONAL;PRESTAMO PERSONAL;Pesos;2000000;30000;36;0;3;65;,00;Empleados públicos;10,00;401,73;Fija;401,73;14309,00;Provincia de San Luis;EL GASTO POR CANCELACION ANTICIPADA ES DEL 10 POR CIENTO MAS IVA Y NO SE COBRARA CUANDO AL MOMENTO DE EFECTUAR LA PRECANCELACION TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION, O 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO, DE AMBOS EL MAYOR
55377;Clave Creditos S.A.;2025-08-06;PRESTAMO PERSONAL;PRESTAMO PERSONAL;Pesos;800000;10000;48;0;1;85;,00;Beneficiarios de cuentas de la seguridad social;10,00;357,76;Fija;357,76;13362,00;Todo el territorio nacional;LA CUOTA MAXIMA A OTORGAR ES DEFINIDA POR CERTIFICADO DE HABERES. EL GASTO POR CANCELACION ANTICIPADA ES DEL 10 POR CIENTO MAS IVA Y NO SE COBRARA  CUANDO AL MOMENTO DE EFECTUAR LA PRECANCELACION TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION, O 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO, DE AMBOS EL MAYOR
55377;Clave Creditos S.A.;2025-08-06;PRESTAMO PERSONAL;PRESTAMO PERSONAL;Pesos;4000000;0;48;0;3;65;,00;Empleados públicos;10,00;2397,08;Fija;2397,08;30332,00;Provincia de La Rioja; EL GASTO POR CANCELACION ANTICIPADA ES DEL 10 POR CIENTO MAS IVA Y NO SE COBRARA CUANDO AL MOMENTO DE EFECTUAR LA PRECANCELACION TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION, O 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO, DE AMBOS EL MAYOR
55377;Clave Creditos S.A.;2025-08-06;PRESTAMO PERSONAL;PRESTAMO PERSONAL;Pesos;4000000;30000;48;0;3;65;,00;Empleados públicos;10,00;324,03;Fija;324,03;12660,00;Provincia de Jujuy;EL GASTO POR CANCELACION ANTICIPADA ES DEL 10 POR CIENTO MAS IVA Y NO SE COBRARA CUANDO AL MOMENTO DE EFECTUAR LA PRECANCELACION TOTAL HAYA TRANSCURRIDO AL MENOS LA CUARTA PARTE DEL PLAZO ORIGINAL DE LA FINANCIACION, O 180 DIAS CORRIDOS DESDE EL OTORGAMIENTO, DE AMBOS EL MAYOR
55381;CREDIGOL S.A.;2024-12-24;GOLCRED 30;G30;Pesos;3000000;50000;12;0;0;100;99,99;Todos los beneficiarios;10,00;999,99;Fija;999,99;2750,00;Provincia del Chubut;
55381;CREDIGOL S.A.;2024-12-24;GOLCRED 45;G45;Pesos;3000000;50000;12;0;0;100;99,99;Todos los beneficiarios;10,00;999,99;Fija;999,99;2850,00;Provincia de Buenos Aires;
55381;CREDIGOL S.A.;2024-12-24;GOLCRED 45;G45;Pesos;3000000;50000;12;0;0;100;99,99;Todos los beneficiarios;10,00;999,99;Fija;999,99;2850,00;Provincia del Chubut;
55381;CREDIGOL S.A.;2024-12-24;GOLCRED 45;G45;Pesos;3000000;50000;12;0;0;100;99,99;Todos los beneficiarios;10,00;999,99;Fija;999,99;2850,00;Provincia de Santa Cruz;
55381;CREDIGOL S.A.;2024-12-24;GOLCRED 30;G30;Pesos;3000000;50000;12;0;0;100;99,99;Todos los beneficiarios;10,00;999,99;Fija;999,99;2750,00;Provincia de Buenos Aires;
55381;CREDIGOL S.A.;2024-12-24;GOLCRED 45;G45;Pesos;3000000;50000;12;0;0;100;99,99;Todos los beneficiarios;10,00;999,99;Fija;999,99;2850,00;Provincia de Río Negro;
55381;CREDIGOL S.A.;2024-12-24;GOLCRED 30;G30;Pesos;3000000;50000;12;0;0;100;99,99;Todos los beneficiarios;10,00;999,99;Fija;999,99;2750,00;Provincia de Río Negro;
55381;CREDIGOL S.A.;2024-12-24;GOLCRED 30;G30;Pesos;3000000;50000;12;0;0;100;99,99;Todos los beneficiarios;10,00;999,99;Fija;999,99;2750,00;Provincia de Santa Cruz;
55388;CREDLAP S.A.;2026-04-10;CREDLAP (R.MEDIO);CREDLAP;Pesos;1500000;25000;48;0;1;100;99,99;Todos los beneficiarios;,00;3360,11;Fija;3360,11;4261,00;Todo el territorio nacional;
55388;CREDLAP S.A.;2026-04-10;CREDLAP GOLD (LINEA EXCLUSIVA);CREDLAP GOLD;Pesos;1500000;25000;48;0;1;100;99,99;Todos los beneficiarios;,00;604,39;Fija;604,39;2597,00;Todo el territorio nacional;
