codigo_entidad,nombre_banco,tipo_entidad,A C T I V O,ACTIVOS INTANGIBLES,ADELANTOS,AJUSTES NIIF,BIENES DIVERSOS,CAJA DE AHORROS,"CAPITAL, APORTES, RESERVAS Y ORI ACUMULADO",CARGO POR INCOBRABILIDAD,COBROS NO APLICADOS,CONTINGENTES ACREEDORAS,CONTINGENTES DEUDORAS,CREDITO POR ARRENDAMIENTO FINANCIERO,CRÉDITOS DIVERSOS,CRÉDITOS IRRECUPERABLES EN PARTIDAS FUERA DEL BALANCE,CRÉDITOS RECUPERADOS Y PREVISIONES DESAFECTADAS,CUENTAS CORRIENTES,DE ACTIVIDAD FIDUCIARIA DEUDORAS,DE CONTROL ACREEDORAS,DE CONTROL DEUDORAS,DE DERIVADOS ACREEDORAS,DE DERIVADOS DEUDORAS,DEPÓSITOS,DETERIORO DE VALOR,"DOC A SOLA FIRMA, DESCONT. Y COMPRADOS",EFECTIVO Y DEPOSITO EN BANCOS,EGRESOS FINANCIEROS,EGRESOS POR SERVICIOS,EN ENTIDADES FINANCIERAS,FILIALES EN EL EXTERIOR,GASTOS DE ADMINISTRACIÓN,HIPOTECARIOS,IMPUESTO A LAS GANANCIAS,INGRESOS FINANCIEROS,INGRESOS POR SERVICIOS,INTERESES DOCUMENTADOS,INTERESES Y DIF. COTIZ. DEVENG. A COBRAR,INTERESES Y DIF. COTIZ. DEVENG. A PAGAR,OBLIGACIONES DIVERSAS,OBLIGACIONES SUBORDINADAS,OTRAS,OTRAS OBLIG.POR INTERMED. FINANC.,OTRO RESULTADO INTEGRAL,OTROS,OTROS CRED.POR INTERM.FINAN.,OTROS EGRESOS FINANCIEROS,OTROS INGRESOS FINANCIEROS,P A S I V O,P A T R I M O N I O N E T O,PART. EN OTRAS SOCIEDADES,PARTIDAS PEND. DE IMPUTACIÓN,PARTIDAS PENDIENTES DE IMPUTACIÓN,PERSONALES,PLAZO FIJO E INVERSIONES A PLAZO,POR INTERESES,PRENDARIOS,PREVISIONES,"PROPIEDAD, PLANTAS Y EQUIPO",PROVISIONES,PRÉSTAMOS,R D O S. I N T E G R A L E S A C U M. D E L P E R I O D O,RESULTADO MONETARIO,RESULTADOS NO ASIGNADOS,SECTOR FINANCIERO,SECTOR PRIVADO NO FINANCIERO Y RESIDENTES EN EL EXT.,SECTOR PÚBLICO NO FINANCIERO,TÍTULOS PÚBLICOS Y PRIVADOS,C.CAC.Sit.1: En situación normal (%),C.CAC.Sit.2: Riesgo bajo (%),C.CAC.Sit.3: Riesgo medio (%),C.CAC.Sit.4: Riesgo alto (%),C.CAC.Sit.5: Irrecuperable (%),C.CAC.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),C.COM.Sit.1: En situación normal (%),C.COM.Sit.2: Con seguimiento especial (%),C.COM.Sit.3: Con problemas (%),C.COM.Sit.4: Con alto riesgo de insolvencia (%),C.COM.Sit.5: Irrecuperable (%),C.COM.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),C.CON.Sit.1: En situación normal (%),C.CON.Sit.2: Riesgo bajo (%),C.CON.Sit.3: Riesgo medio (%),C.CON.Sit.4: Riesgo alto (%),C.CON.Sit.5: Irrecuperable (%),C.CON.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),CARTERA COMERCIAL ($),CARTERA COMERCIAL ASIMILABLE A CONSUMO ($),CARTERA DE CONSUMO O VIVIENDA ($),Previsiones por riesgo de incobrabilidad constituídas,TF.Sit.1: En situación normal (%),TF.Sit.2: Con seguimiento especial/Riesgo bajo (%),TF.Sit.3: Con problemas/Riesgo medio (%),TF.Sit.4: Con alto riesgo de insolvencia/Riesgo alto (%),TF.Sit.5: Irrecuperable (%),TOTAL DE FINANCIACIONES Y GARANTIAS OTORGADAS ($),TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Total cartera sobre financiaciones (%),Cantidad de Cuentas,Cantidad de Empresas,Cantidad de cajas de ahorro de ayuda social,Cantidad de cuentas corrientes,Cantidad de cuentas de ahorro,Cantidad de cuentas previsionales,Cantidad de operaciones a plazo fijo Empresas,Cantidad de operaciones a plazo fijo Individuos,Cantidad de operaciones por otros préstamos,Cantidad de operaciones por préstamos hipotecarios,Cantidad de operaciones por préstamos prendarios,Cantidad de tarjetas de crédito (plásticos),Cantidad de tarjetas de débito,Cantidad de titulares por tarjetas de crédito,Dotación de personal,hipoteca_uva,hipoteca_tea_max,hipoteca_monto_max,hipoteca_plazo_max,hipoteca_n_productos,ofrece_hipoteca,personal_tea_max,personal_monto_max,personal_plazo_max,personal_n_productos,ofrece_personal,prendario_tea_max,prendario_monto_max,prendario_n_productos,ofrece_prendario,pfijo_uva,pfijo_tea_min,pfijo_monto_min,pfijo_n_productos,ofrece_pfijo,paquete_tiene_premium,paquete_comision_min,paquete_comision_max,paquete_n_productos,ofrece_paquete,tarjeta_tea_financiacion,tarjeta_tea_adelanto,tarjeta_tiene_premium,tarjeta_comision_admin_min,tarjeta_n_productos,ofrece_tarjeta,caja_apertura_simplificada,n_productos_ofrecidos
00268,BANCO PROVINCIA DE TIERRA DEL FUEGO,publico,134667771.0,365276.0,123127.0,-22955.0,6255495.0,15289338.0,37034788.0,-939542.0,-1452.0,30582934.0,7590340.0,,5620412.0,216453.0,322448.0,5881395.0,,200115.0,22271171.0,5226702.0,5226702.0,63217122.0,,2719501.0,11488688.0,-24136897.0,-1920523.0,,,-20643238.0,1628717.0,-932045.0,96076148.0,6532879.0,-183927.0,6003487.0,666305.0,3133680.0,,,6099031.0,,17036193.0,25853663.0,-1018317.0,40134630.0,73527116.0,61140655.0,,2712.0,434714.0,12375815.0,11918613.0,55941518.0,400620.0,-1491145.0,11549388.0,642569.0,38822159.0,14026954.0,-40434667.0,24105867.0,22229.0,40079126.0,234178.0,34709978.0,97.69,1.37,0.26,0.58,0.1,31.34,37.7,,,,62.3,25.56,97.59,1.23,0.33,0.61,0.24,1.64,1371.21,4752.41,34215.3,1494.95,95.57,1.21,0.31,0.58,2.34,40338.93,5.95,3.4,41403.0,1116.0,29552.0,1866.0,85981.0,11944.0,455.0,7693.0,24568.0,642.0,92.0,74044.0,80313.0,30696.0,332.0,1,8.3,187929000.0,360.0,1.0,1,107.97,6000000.0,60.0,2.0,1,94.68,30000000.0,1.0,1,0,23.04,1.0,14.0,1,1,20930.0,66279.0,4.0,1,128.71,128.91,1,9739.0,10.0,1,1,6
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,3721946.0,,1139.0,,1021.0,1813862.0,12438064.0,-730.0,,861.0,134446.0,,85869.0,136762.0,4607.0,216656.0,,,1677389.0,,,2248912.0,,16540.0,2165128.0,-43990.0,-178961.0,,,-1238540.0,,794.0,367092.0,113831.0,,537.0,1001.0,259733.0,,,22712.0,,19635.0,89463.0,-25045.0,105653.0,2531357.0,1190589.0,,,,670.0,102382.0,261439.0,,-453.0,936268.0,,350106.0,-1382010.0,-415575.0,-11247475.0,312038.0,38521.0,,94091.0,100.0,,,,,,100.0,,,,,,98.44,1.1,0.0,0.13,0.33,,320.41,13.52,17.5,0.46,99.92,0.05,0.0,0.01,0.02,351.44,,91.17,40.0,7.0,,48.0,2834.0,,,24.0,125.0,,,151.0,3561.0,62.0,23.0,0,,,,,0,103.18,30000.0,12.0,1.0,1,,,,0,0,14.94,2000.0,1.0,1,0,,,,0,166.31,166.31,0,100.1,1.0,1,0,3
00277,BANCO SAENZ S.A.,privado_nacional,36681295.0,543016.0,50581.0,-161125.0,55701.0,367365.0,8130570.0,-1897675.0,,695116.0,284807.0,,6197424.0,438122.0,67122.0,10129790.0,,10287.0,10583261.0,,,17302077.0,,1034260.0,983480.0,-18740834.0,-46431.0,,,-6016154.0,,1650087.0,35070117.0,731534.0,,793760.0,1061043.0,2234897.0,178542.0,,6603370.0,520190.0,230851.0,7456514.0,-2690725.0,2078796.0,28022788.0,8658507.0,,,,6441949.0,5739050.0,32991321.0,,-1340707.0,7966.0,1703902.0,19634166.0,1048127.0,-8407243.0,527937.0,12584597.0,8390276.0,,1803028.0,98.41,,0.16,1.37,0.06,,99.65,,,,0.35,,88.27,4.34,2.8,2.96,1.63,,14192.56,3.2,7445.55,1345.58,95.73,1.49,0.96,1.02,0.79,21641.31,,65.58,202.0,1.0,,247.0,1036.0,,18.0,103.0,70499.0,,,8802.0,980.0,8255.0,68.0,0,,,,,0,494.63,3750000.0,24.0,6.0,1,,,,0,1,24.36,1.0,3.0,1,0,,,,0,,,0,,0.0,1,0,3
00281,BANCO MERIDIAN S.A.,privado_nacional,22896751.0,92739.0,64460.0,-8507.0,9366.0,4017166.0,4603301.0,-161713.0,,1941871.0,3839673.0,548606.0,279185.0,873290.0,31704.0,3405180.0,,95147.0,11201228.0,,450202.0,11128142.0,,671718.0,4348844.0,-6075891.0,-145426.0,,,-4285606.0,,-129846.0,11114294.0,1004358.0,-100742.0,78248.0,171099.0,1772124.0,,,4496062.0,-90702.0,726055.0,5908851.0,-859238.0,1215237.0,17397692.0,5499059.0,,1.0,913.0,,2600690.0,9899057.0,57036.0,-81782.0,5388185.0,451.0,2414664.0,468927.0,-758495.0,895758.0,1008178.0,1488268.0,,3906310.0,97.12,0.5,0.0,2.37,0.01,51.23,99.55,0.0,0.0,0.45,,49.87,99.76,0.06,0.0,0.18,0.0,0.0,2980.31,2021.81,83.97,88.84,98.58,0.2,0.0,1.21,0.0,5086.09,49.58,58.6,17.0,11.0,,439.0,1016.0,,22.0,500.0,585.0,,4.0,401.0,1430.0,396.0,76.0,0,,,,,0,,,,,0,99.38,32000000.0,1.0,1,1,34.5,10000.0,2.0,1,0,,,,0,87.8,,1,7000.0,1.0,1,1,3
00285,BANCO MACRO S.A.,privado_nacional,5851533387.0,56906063.0,153961788.0,-10670882.0,51194497.0,1200846423.0,1456250045.0,-42885883.0,,1268408014.0,552835946.0,1403741.0,113889945.0,17992653.0,2032113.0,321827999.0,,79104701.0,3890001419.0,16902631.0,2066413974.0,2754864346.0,,281430507.0,942229357.0,-1768627882.0,-114597961.0,238452523.0,,-458745807.0,58869255.0,-255267888.0,3989597084.0,246073039.0,-43001487.0,195535964.0,53995449.0,340086358.0,329132909.0,69116453.0,372596723.0,40167738.0,673296935.0,619703000.0,-221449655.0,1736232645.0,3807369437.0,2044163950.0,307568976.0,3761591.0,4817395.0,215900431.0,944963975.0,2253364439.0,26691696.0,-35963314.0,319870468.0,5871706.0,1524990309.0,627471842.0,-1244022707.0,587913905.0,5720687.0,1552014207.0,3218729.0,1910015440.0,98.8,0.51,0.14,0.33,0.22,33.27,98.36,0.0,1.0,0.59,0.05,23.88,97.5,0.95,0.7,0.59,0.26,6.0,476610.66,303543.31,881856.88,36441.26,97.98,0.6,0.68,0.54,0.2,1662010.84,16.11,28.68,1048171.0,36659.0,1004303.0,746832.0,5910030.0,1153933.0,16751.0,503560.0,3421797.0,81220.0,6165.0,2923806.0,5645190.0,1770458.0,7605.0,1,12.13,9999999999.0,240.0,15.0,1,9.38,10000000.0,72.0,16.0,1,,,,0,1,22.54,1.0,11.0,1,1,14943.5,78480.6,28.0,1,112.7,112.7,1,15972.0,14.0,1,1,5
00299,BANCO COMAFI SOCIEDAD ANONIMA,privado_nacional,1359542041.0,6941861.0,48265039.0,-515179.0,6379678.0,191300959.0,114142589.0,-4854167.0,-76.0,90283544.0,95835412.0,26388536.0,25597503.0,9742588.0,700054.0,767298731.0,,,33427609385.0,26426085.0,36757418.0,1072708879.0,,4918270.0,151600511.0,-571894728.0,-6496207.0,,,-120102610.0,23150.0,-24053796.0,844029543.0,30532860.0,-597457.0,5135153.0,5952988.0,69248398.0,,275974.0,49153673.0,-4255668.0,85899106.0,810546547.0,-56399659.0,157219446.0,1192114953.0,167427088.0,275974.0,33204.0,26925.0,4282678.0,96587824.0,686810097.0,35249.0,-3872573.0,66107730.0,977078.0,180103318.0,49028831.0,-97958398.0,53284499.0,36526847.0,147445933.0,3111.0,85567179.0,98.3,0.8,0.26,0.5,0.14,35.24,98.81,0.96,0.07,0.12,0.05,11.01,96.02,1.81,0.88,1.12,0.17,6.75,232742.52,30570.74,41437.3,4994.32,98.38,1.06,0.2,0.29,0.07,304750.56,12.86,76.37,40004.0,4379.0,123676.0,51482.0,489679.0,75160.0,682.0,26278.0,197987.0,2.0,10.0,324830.0,272208.0,191091.0,1450.0,1,11.0,350000000.0,240.0,6.0,1,151.94,100000000.0,60.0,6.0,1,,,,0,0,23.15,500.0,8.0,1,1,9102.23,79890.25,30.0,1,122.2,122.2,1,8372.38,9.0,1,0,5
00300,BANCO DE INVERSION Y COMERCIO EXTER,publico,734953064.0,1052455.0,,-125602.0,4556267.0,,206679004.0,-6574262.0,,107834000.0,1370335449.0,14788455.0,9920707.0,44654124.0,3463308.0,,5100387787.0,1233399.0,216563839.0,,62822500.0,242000224.0,,112597307.0,58747528.0,-179450483.0,-805833.0,,,-31689878.0,72373501.0,-7951074.0,418611428.0,1189170.0,-463702.0,5789113.0,3962626.0,31463055.0,,20968057.0,233071530.0,7604937.0,9297784.0,184885217.0,-37726947.0,174538378.0,508578187.0,226374877.0,20968057.0,13880.0,,,137159174.0,244073050.0,1288055.0,-2645104.0,783290.0,2043378.0,212913403.0,27300810.0,-194364611.0,19695873.0,9624438.0,200756456.0,5177613.0,226323805.0,99.45,0.43,0.04,0.06,0.02,82.63,96.6,2.27,0.03,1.08,0.03,41.8,,,,,,,144845.96,90941.68,,3336.27,97.7,1.56,0.03,0.69,0.02,235787.64,57.55,61.43,,,,,,,42.0,,8702.0,3396.0,270.0,,,,459.0,0,,,,,0,,,,,0,,,,0,0,,,,0,0,,,,0,,,0,,,0,0,0
00301,BANCO PIANO S.A.,privado_nacional,178858830.0,138212.0,1775470.0,,2756692.0,61974576.0,18661131.0,-1794787.0,,315901.0,5669680.0,,4364607.0,542022.0,561089.0,28935638.0,,275.0,82313954.0,647511.0,,140406337.0,,124360.0,51831638.0,-51192352.0,-3340577.0,,,-33169514.0,,-828156.0,96634701.0,6965064.0,,2321972.0,1774098.0,6417629.0,,,11480960.0,,1212875.0,50399606.0,-5423988.0,11559348.0,158315522.0,20543308.0,,,,19115889.0,44462183.0,85075353.0,,-879328.0,6176008.0,10596.0,23671238.0,2190279.0,-11334215.0,1882177.0,,24550566.0,,39520829.0,100.0,0.0,0.0,,,,100.0,,0.0,,,,90.73,2.24,2.0,3.43,1.6,,8237.91,199.99,23113.78,917.04,93.21,1.64,1.46,2.52,1.17,31551.68,,26.11,,,96435.0,111742.0,419396.0,365549.0,30.0,16535.0,7.0,,,,474221.0,,659.0,0,,,,,0,89.0,12171000.0,60.0,4.0,1,,,,0,0,25.66,1000.0,10.0,1,0,,,,0,,,0,,,0,0,2
00305,BANCO JULIO SOCIEDAD ANONIMA,privado_nacional,15280614.0,9022.0,1492062.0,,1191109.0,1892720.0,5160520.0,-285836.0,-12711.0,97500.0,2148465.0,133785.0,233530.0,33999.0,43225.0,2758812.0,,223776.0,5906184.0,1403080.0,697080.0,7591106.0,,1710236.0,1940915.0,-5506424.0,-53370.0,,,-3430567.0,24826.0,-877220.0,14488655.0,755653.0,-102413.0,369486.0,101229.0,1456553.0,,50.0,136817.0,,413527.0,4711686.0,-1434614.0,4609750.0,9199277.0,6081337.0,50.0,48.0,14801.0,3135.0,1024228.0,9878905.0,20786.0,-177311.0,903590.0,,3328096.0,772012.0,-4137382.0,920817.0,,3505407.0,1400590.0,2828783.0,92.2,1.68,0.12,5.36,0.64,7.69,0.0,,,,,0.0,100.0,,,,,,0.0,4078.34,0.27,182.1,92.2,1.68,0.12,5.36,0.64,4078.61,7.69,0.0,,,,516.0,797.0,,53.0,69.0,757.0,2.0,5.0,,,,79.0,0,,,,,0,127.77,1000000.0,36.0,2.0,1,,,,0,0,25.59,500.0,8.0,1,0,,,,0,,,0,,,0,0,2
00309,BANCO RIOJA SOCIEDAD ANONIMA UNIPER,publico,96944768.0,3905889.0,5443154.0,-849.0,1642147.0,11573700.0,33971875.0,-3373368.0,,368763.0,23742591.0,,1408119.0,74060.0,74418.0,1855602.0,202929309.0,,3334971.0,32662660.0,32662660.0,54946508.0,,4218869.0,7165387.0,-18489698.0,-1294008.0,,,-17446101.0,178026.0,-2784357.0,62230719.0,2983994.0,-221773.0,835902.0,608497.0,6292007.0,,,1222459.0,,7761494.0,33754425.0,-1377404.0,17266399.0,62510206.0,34434562.0,,68979.0,45544.0,8752027.0,10981390.0,44964320.0,2939.0,-1456007.0,12152313.0,3688.0,25573078.0,-1154650.0,-22795766.0,462687.0,523.0,26969789.0,59296.0,11274431.0,85.46,5.65,2.45,5.9,0.54,33.91,78.25,0.0,1.03,9.38,11.35,26.3,94.34,1.6,1.45,1.81,0.8,0.16,14857.21,5816.98,12398.12,3161.58,85.55,1.59,1.44,5.93,5.49,33072.31,17.84,44.92,102744.0,232.0,31880.0,1483.0,205170.0,57452.0,90.0,9265.0,65243.0,45.0,18.0,21513.0,218528.0,21513.0,342.0,0,,,,,0,110.96,5000000.0,72.0,2.0,1,,,,0,1,24.42,1000.0,3.0,1,0,,,,0,141.27,141.27,1,4210.0,7.0,1,1,3
00310,BANCO DEL SOL S.A.,privado_nacional,65930168.0,18232423.0,98864.0,142967.0,,5975024.0,55586527.0,-727656.0,,322277.0,9429287.0,,837161.0,388697.0,67956.0,15384013.0,,,17989648.0,,1316982.0,39871228.0,,17707545.0,1040440.0,-33130225.0,-1022952.0,,,-18626977.0,,-4753777.0,55154659.0,610464.0,-8170557.0,2434413.0,1081862.0,3450442.0,,,743733.0,,588402.0,16937210.0,-3094540.0,25357304.0,44068658.0,21861510.0,,,1010.0,3151325.0,7520310.0,29797355.0,1958136.0,-488763.0,709502.0,2245.0,17422332.0,-4657152.0,-2126778.0,-33725017.0,,17911095.0,9866179.0,10751100.0,97.31,0.12,0.86,1.58,0.14,14.64,0.0,,,,,0.0,75.15,21.75,1.66,1.34,0.1,13.66,0.0,5671.9,12156.01,489.04,82.2,14.86,1.41,1.41,0.11,17827.91,13.97,0.0,3404.0,269.0,,589.0,186343.0,,14.0,13647.0,70181.0,,929.0,4741.0,279390.0,3650.0,259.0,1,13.24,250000000.0,240.0,2.0,1,129.47,9000000.0,48.0,3.0,1,45.37,40000000.0,4.0,1,1,27.46,1.0,34.0,1,0,,,,0,150.42,150.42,1,15000.0,4.0,1,0,5
00312,BANCO VOII S.A.,privado_nacional,35611942.0,732523.0,504374.0,334534.0,,331402.0,11274998.0,-403909.0,,45664.0,,,3128425.0,241910.0,28971.0,7741341.0,,3253.0,17733955.0,,,24102472.0,,348466.0,342779.0,-36286783.0,-1884383.0,,,-6497954.0,,-972180.0,29947777.0,223515.0,,613530.0,707713.0,5130703.0,,,672328.0,,274721.0,5099879.0,-8899042.0,16384177.0,29905546.0,5706396.0,,,,3189728.0,8775972.0,13563600.0,,-192751.0,7420411.0,43.0,5072602.0,-5361686.0,10613334.0,-5568602.0,287.0,5265353.0,6512760.0,13815323.0,100.0,,,,,,98.62,0.0,1.38,0.0,,,93.47,1.83,2.27,1.64,0.8,,1071.22,0.0,4113.2,195.29,94.53,1.45,2.09,1.3,0.63,5184.42,,20.66,,,,131.0,1398.0,,73.0,536.0,78784.0,,,,,,66.0,0,,,,,0,161.04,18000000.0,48.0,19.0,1,,,,0,1,31.25,1000.0,11.0,1,0,,,,0,,,0,,,0,0,2
00315,BANCO DE FORMOSA S.A.,publico,267850547.0,3846572.0,2056826.0,145409.0,,27675092.0,51650987.0,-2540643.0,,,38069234.0,46353.0,4690096.0,1757462.0,1218075.0,10650892.0,424396.0,1151291.0,70701867.0,,7198328.0,187501778.0,,3756956.0,88456677.0,-40434453.0,-1129319.0,,,-55241142.0,898903.0,-7753835.0,141334675.0,5363303.0,-107669.0,1875028.0,1357940.0,17998200.0,,160334.0,5923111.0,,12991621.0,75465600.0,-4978625.0,12516543.0,212574867.0,55275680.0,160334.0,168540.0,942201.0,15763825.0,21588293.0,128818132.0,1774634.0,-1006777.0,11136621.0,209577.0,38149807.0,3624693.0,-45355251.0,3624693.0,118904.0,39155533.0,1051.0,45729947.0,95.13,1.9,0.66,2.05,0.26,18.14,100.0,,,,,23.33,95.52,1.4,1.28,1.3,0.5,6.22,997.35,12835.7,29065.05,1050.73,95.5,1.52,1.07,1.49,0.42,42898.11,10.18,2.32,64920.0,274.0,128927.0,44243.0,603837.0,268880.0,373.0,14033.0,130073.0,22.0,1325.0,91123.0,451855.0,91123.0,554.0,0,,,,,0,90.16,8000000.0,36.0,10.0,1,24.36,40000000.0,35.0,1,0,25.59,500.0,4.0,1,1,11660.0,49511.0,16.0,1,101.27,101.27,0,15730.0,2.0,1,0,5
00319,BANCO CMF S.A.,privado_nacional,326582252.0,,24007426.0,-105635.0,180910.0,196639231.0,72143313.0,-1418729.0,,23991738.0,85371053.0,1874678.0,2176907.0,2621967.0,18306.0,13231569.0,5573926.0,1410982.0,165446667.0,1616967.0,41994865.0,221009576.0,,9335530.0,90888888.0,-85682580.0,-996445.0,25736308.0,,-18622115.0,2655.0,-5164642.0,149472016.0,2814579.0,-1119006.0,1059154.0,265392.0,12555561.0,,5068997.0,14308349.0,8168364.0,8223348.0,111612166.0,-9944163.0,21196538.0,247873486.0,78708766.0,30805305.0,,,,4589541.0,128275478.0,113999.0,-2050019.0,10977564.0,,39467452.0,14733817.0,-37852046.0,6565453.0,1388.0,41517471.0,,38598382.0,99.99,0.0,0.01,0.0,,4.1,100.0,0.0,0.0,0.0,,4.9,100.0,,,0.0,,0.0,62878.01,6810.08,4.46,2090.78,100.0,0.0,0.0,0.0,,69692.55,4.82,90.22,7.0,1.0,,1099.0,1748.0,,21.0,42.0,132.0,1.0,1.0,,,,178.0,0,,,,,0,,,,,0,,,,0,1,25.9,1.0,8.0,1,0,,,,0,,,0,,,0,0,1
00321,BANCO DE SANTIAGO DEL ESTERO S.A.,publico,457130160.0,872627.0,3308852.0,-107358.0,3902110.0,56493572.0,169845553.0,-2527410.0,,1294.0,30106562.0,,4783679.0,142014.0,98538.0,13778904.0,352704.0,,356081942.0,,,206407199.0,,2222363.0,44745140.0,-104072541.0,-13802303.0,,,-45311388.0,,-30458060.0,377583347.0,28086893.0,,2187940.0,3643874.0,46446282.0,,138743.0,2909719.0,,36336211.0,283179022.0,-3158634.0,4007815.0,255904694.0,201225466.0,138743.0,547819.0,87436.0,31268426.0,56741489.0,373575532.0,,-3017574.0,35313692.0,54058.0,72198860.0,-17860294.0,-224648825.0,31379913.0,,75216434.0,74944830.0,11448468.0,91.66,5.41,1.7,0.97,0.27,4.18,100.0,,,,,4.15,91.83,3.01,1.54,1.69,1.93,0.0,78.68,17211.2,58131.18,3017.57,91.8,3.55,1.58,1.52,1.55,75421.06,0.96,0.1,98500.0,250.0,479474.0,9837.0,1231762.0,446288.0,477.0,30163.0,576298.0,,,252497.0,1002946.0,177810.0,645.0,0,,,,,0,114.98,10000000.0,60.0,28.0,1,,,,0,0,23.15,15000.0,7.0,1,0,,,,0,112.98,112.98,1,285.56,32.0,1,1,3
00322,BANCO INDUSTRIAL S.A.,privado_nacional,770685987.0,,9849096.0,-29709.0,1024141.0,178573036.0,111137368.0,-20812843.0,,31786754.0,154826782.0,2940947.0,46350433.0,947223.0,1050751.0,258024595.0,,11107523.0,1629832163.0,46223740.0,12540740.0,506940015.0,,23259466.0,76097139.0,-358487919.0,-8514673.0,,,-88472615.0,,-43456375.0,577747078.0,33966892.0,-772504.0,1910068.0,31759405.0,81249866.0,,,36205634.0,,16504052.0,416373978.0,-53574068.0,147167921.0,624692209.0,145993778.0,,438350.0,183523.0,13308918.0,29874947.0,430579157.0,,-14274758.0,78684240.0,113171.0,54125417.0,34856410.0,-51904962.0,34856410.0,4370788.0,64029387.0,4552049.0,94651342.0,95.05,0.44,3.96,0.41,0.13,6.75,97.56,0.59,0.4,0.01,1.44,1.8,93.48,1.6,1.88,2.18,0.85,0.04,150138.55,13880.9,15807.8,16754.83,97.01,0.67,0.81,0.23,1.29,179827.25,2.03,83.49,1350.0,148.0,73415.0,15347.0,746069.0,300401.0,67.0,11506.0,185599.0,,,9174.0,482453.0,7394.0,733.0,0,,,,,0,300.16,99999999.0,70.0,13.0,1,,,,0,1,21.94,1000.0,11.0,1,1,11246.62,51734.05,23.0,1,214.07,214.07,1,12116.94,8.0,1,1,4
00331,BANCO CETELEM ARGENTINA S.A.,extranjero,1575938.0,,,,,,3720759.0,,,,12091.0,,125819.0,29795.0,1097.0,,,,,,,,,,895120.0,-101368.0,-908.0,,,-1323393.0,,,689820.0,654.0,,,,169386.0,,,,,-315396.0,48920.0,-101368.0,,287434.0,1288504.0,,,,,,689820.0,,,5958.0,118048.0,499363.0,-2432255.0,-1382761.0,-2432255.0,499363.0,,,758.0,,,,,,,100.0,,,,,,,,,,,,499.36,,,,100.0,,,,,499.36,,100.0,,,,,,,,,,,,,,,5.0,0,,,,,0,,,,,0,,,,0,0,,,,0,0,,,,0,,,0,,,0,0,0
00332,BANCO DE SERVICIOS FINANCIEROS S.A.,privado_nacional,54948490.0,891329.0,,-668985.0,,,21096620.0,-4945079.0,,,,,6954930.0,271729.0,132104.0,,,,,,,159630.0,,,2363428.0,-13780465.0,-6033460.0,,,-13916169.0,,773583.0,28311698.0,13538447.0,,2464727.0,15431.0,5586990.0,,,35390528.0,,42874580.0,1557619.0,-1342237.0,219.0,41582860.0,13365630.0,,,,1011584.0,144199.0,28311479.0,,-2694173.0,193451.0,445712.0,42987733.0,-7730990.0,-11509813.0,-7730990.0,,45681906.0,,,100.0,,,,,,,,,,,,87.55,3.6,2.59,4.22,2.04,,,5.36,48200.22,3032.43,87.56,3.6,2.59,4.22,2.04,48205.58,,99.99,,,,,,,1.0,,490656.0,,,629728.0,,551718.0,184.0,0,,,,,0,952.11,300000000.0,36.0,4.0,1,,,,0,0,,,,0,0,,,,0,0.0,0.0,1,1028.5,6.0,1,0,2
00338,BANCO DE SERVICIOS Y TRANSACCIONES,privado_nacional,162280823.0,376145.0,11367325.0,-46847.0,,17756009.0,12020152.0,-3413278.0,-333.0,14601518.0,10670203.0,2099635.0,10352288.0,230587.0,674334.0,36606060.0,10622.0,910710.0,611154338.0,7848901.0,15008843.0,71846795.0,,8259885.0,7699233.0,-40749675.0,-2502310.0,,,-26960886.0,3646.0,-19282436.0,124889943.0,7177685.0,-341715.0,4845473.0,1409070.0,22886924.0,,,33885994.0,,2858053.0,49000734.0,-8585822.0,62603557.0,130046959.0,32233864.0,,,,147762.0,14537212.0,62286386.0,,-946872.0,1005682.0,1427246.0,26146377.0,20213712.0,-17570613.0,20213712.0,10.0,27093249.0,1004504.0,65600729.0,99.3,0.0,0.05,0.64,0.0,26.99,100.0,0.0,0.0,0.0,,19.62,99.39,0.17,0.28,0.16,,14.67,37935.94,11832.87,224.61,2553.88,99.83,0.0,0.01,0.15,0.0,49993.43,21.34,75.88,1.0,1.0,,785.0,599.0,,8.0,73.0,4382.0,1.0,,,1762.0,,128.0,0,16.1,12000000.0,120.0,1.0,1,,,,,0,,,,0,0,27.0,1000.0,5.0,1,0,,,,0,,,0,,,0,1,2
