codigo_entidad,nombre_banco,tipo_entidad,A C T I V O,ACTIVOS INTANGIBLES,ADELANTOS,AJUSTES NIIF,BIENES DIVERSOS,CAJA DE AHORROS,"CAPITAL, APORTES, RESERVAS Y ORI ACUMULADO",CARGO POR INCOBRABILIDAD,COBROS NO APLICADOS,CONTINGENTES ACREEDORAS,CONTINGENTES DEUDORAS,CREDITO POR ARRENDAMIENTO FINANCIERO,CRÉDITOS DIVERSOS,CRÉDITOS IRRECUPERABLES EN PARTIDAS FUERA DEL BALANCE,CRÉDITOS RECUPERADOS Y PREVISIONES DESAFECTADAS,CUENTAS CORRIENTES,DE ACTIVIDAD FIDUCIARIA DEUDORAS,DE CONTROL ACREEDORAS,DE CONTROL DEUDORAS,DE DERIVADOS ACREEDORAS,DE DERIVADOS DEUDORAS,DEPÓSITOS,DETERIORO DE VALOR,"DOC A SOLA FIRMA, DESCONT. Y COMPRADOS",EFECTIVO Y DEPOSITO EN BANCOS,EGRESOS FINANCIEROS,EGRESOS POR SERVICIOS,EN ENTIDADES FINANCIERAS,FILIALES EN EL EXTERIOR,GASTOS DE ADMINISTRACIÓN,HIPOTECARIOS,IMPUESTO A LAS GANANCIAS,INGRESOS FINANCIEROS,INGRESOS POR SERVICIOS,INTERESES DOCUMENTADOS,INTERESES Y DIF. COTIZ. DEVENG. A COBRAR,INTERESES Y DIF. COTIZ. DEVENG. A PAGAR,OBLIGACIONES DIVERSAS,OBLIGACIONES SUBORDINADAS,OTRAS,OTRAS OBLIG.POR INTERMED. FINANC.,OTRO RESULTADO INTEGRAL,OTROS,OTROS CRED.POR INTERM.FINAN.,OTROS EGRESOS FINANCIEROS,OTROS INGRESOS FINANCIEROS,P A S I V O,P A T R I M O N I O N E T O,PART. EN OTRAS SOCIEDADES,PARTIDAS PEND. DE IMPUTACIÓN,PARTIDAS PENDIENTES DE IMPUTACIÓN,PERSONALES,PLAZO FIJO E INVERSIONES A PLAZO,POR INTERESES,PRENDARIOS,PREVISIONES,"PROPIEDAD, PLANTAS Y EQUIPO",PROVISIONES,PRÉSTAMOS,R D O S. I N T E G R A L E S A C U M. D E L P E R I O D O,RESULTADO MONETARIO,RESULTADOS NO ASIGNADOS,SECTOR FINANCIERO,SECTOR PRIVADO NO FINANCIERO Y RESIDENTES EN EL EXT.,SECTOR PÚBLICO NO FINANCIERO,TÍTULOS PÚBLICOS Y PRIVADOS,C.CAC.Sit.1: En situación normal (%),C.CAC.Sit.2: Riesgo bajo (%),C.CAC.Sit.3: Riesgo medio (%),C.CAC.Sit.4: Riesgo alto (%),C.CAC.Sit.5: Irrecuperable (%),C.CAC.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),C.COM.Sit.1: En situación normal (%),C.COM.Sit.2: Con seguimiento especial (%),C.COM.Sit.3: Con problemas (%),C.COM.Sit.4: Con alto riesgo de insolvencia (%),C.COM.Sit.5: Irrecuperable (%),C.COM.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),C.CON.Sit.1: En situación normal (%),C.CON.Sit.2: Riesgo bajo (%),C.CON.Sit.3: Riesgo medio (%),C.CON.Sit.4: Riesgo alto (%),C.CON.Sit.5: Irrecuperable (%),C.CON.TOTAL GARANTIZADO - Garantías Preferidas A y B (%),CARTERA COMERCIAL ($),CARTERA COMERCIAL ASIMILABLE A CONSUMO ($),CARTERA DE CONSUMO O VIVIENDA ($),Previsiones por riesgo de incobrabilidad constituídas,TF.Sit.1: En situación normal (%),TF.Sit.2: Con seguimiento especial/Riesgo bajo (%),TF.Sit.3: Con problemas/Riesgo medio (%),TF.Sit.4: Con alto riesgo de insolvencia/Riesgo alto (%),TF.Sit.5: Irrecuperable (%),TOTAL DE FINANCIACIONES Y GARANTIAS OTORGADAS ($),TOTAL GARANTIZADO - Garantías Preferidas A y B (%),Total cartera sobre financiaciones (%),Cantidad de Cuentas,Cantidad de Empresas,Cantidad de cajas de ahorro de ayuda social,Cantidad de cuentas corrientes,Cantidad de cuentas de ahorro,Cantidad de cuentas previsionales,Cantidad de operaciones a plazo fijo Empresas,Cantidad de operaciones a plazo fijo Individuos,Cantidad de operaciones por otros préstamos,Cantidad de operaciones por préstamos hipotecarios,Cantidad de operaciones por préstamos prendarios,Cantidad de tarjetas de crédito (plásticos),Cantidad de tarjetas de débito,Cantidad de titulares por tarjetas de crédito,Dotación de personal,hipoteca_uva,hipoteca_tea_max,hipoteca_monto_max,hipoteca_plazo_max,hipoteca_n_productos,ofrece_hipoteca,personal_tea_max,personal_monto_max,personal_plazo_max,personal_n_productos,ofrece_personal,prendario_tea_max,prendario_monto_max,prendario_n_productos,ofrece_prendario,pfijo_uva,pfijo_tea_min,pfijo_monto_min,pfijo_n_productos,ofrece_pfijo,paquete_tiene_premium,paquete_comision_min,paquete_comision_max,paquete_n_productos,ofrece_paquete,tarjeta_tea_financiacion,tarjeta_tea_adelanto,tarjeta_tiene_premium,tarjeta_comision_admin_min,tarjeta_n_productos,ofrece_tarjeta,caja_apertura_simplificada,n_productos_ofrecidos
00268,BANCO PROVINCIA DE TIERRA DEL FUEGO,publico,377163540.0,1357188.0,301895.0,-85916.0,13570455.0,47454585.0,107021178.0,-2074957.0,-1072.0,128371091.0,16174906.0,,62581799.0,401357.0,275558.0,16599367.0,,200521.0,2515291.0,,,205028862.0,,7725922.0,12332050.0,-43555435.0,-4792742.0,,,-44151842.0,1527631.0,-657943.0,189272231.0,13772188.0,-22432.0,15063745.0,469056.0,7680416.0,,,16574820.0,,48919403.0,18837147.0,-4204965.0,132252541.0,230966196.0,146197344.0,,18546.0,883495.0,48271322.0,23255494.0,57019690.0,232131.0,-3174699.0,24537769.0,798603.0,118759651.0,36326342.0,-71385023.0,39176166.0,599.0,121932629.0,1122.0,125168935.0,97.98,1.01,0.14,0.64,0.23,17.88,20.23,,,,79.77,20.19,97.59,1.22,0.34,0.58,0.28,0.45,1441.34,11610.05,108979.08,3185.32,96.71,1.18,0.32,0.57,1.21,122030.47,2.34,1.18,41656.0,1034.0,25550.0,2025.0,85418.0,12123.0,534.0,6514.0,30845.0,346.0,38.0,71870.0,77407.0,29463.0,334.0,1,8.3,187929000.0,360.0,1.0,1,107.97,6000000.0,60.0,2.0,1,94.68,30000000.0,1.0,1,0,23.04,1.0,14.0,1,1,20930.0,66279.0,4.0,1,128.71,128.91,1,9739.0,10.0,1,1,6
00269,BANCO DE LA REPUBLICA ORIENTAL DEL,extranjero,9451028.0,,197.0,,45759.0,2336563.0,33345178.0,-1102.0,,4803.0,174543.0,,108047.0,167587.0,612.0,432555.0,,,2973412.0,,,2990559.0,,23402.0,2644279.0,-51874.0,-416426.0,,,-2759648.0,,7995.0,855914.0,290656.0,,827.0,323.0,562318.0,,,53531.0,,49419.0,230270.0,-40819.0,320435.0,3606408.0,5844620.0,,,,8238.0,109223.0,535479.0,,-874.0,1947250.0,,231390.0,-3007651.0,-957522.0,-27500558.0,150181.0,82083.0,,4244033.0,100.0,,,,,,100.0,,,,,,99.56,0.0,0.44,0.0,0.0,,164.58,21.64,50.86,0.87,99.91,0.0,0.09,0.0,0.0,237.08,,69.42,36.0,6.0,,48.0,2568.0,,,18.0,130.0,,,120.0,2354.0,58.0,22.0,0,,,,,0,103.18,30000.0,12.0,1.0,1,,,,0,0,14.94,2000.0,1.0,1,0,,,,0,166.31,166.31,0,100.1,1.0,1,0,3
00277,BANCO SAENZ S.A.,privado_nacional,62436757.0,858206.0,14808.0,-45492.0,7825.0,2891223.0,17722295.0,-2193883.0,,1191225.0,224383.0,,2154415.0,691456.0,243893.0,18365374.0,,95067.0,8609997.0,,,33582701.0,,890148.0,4215297.0,-18693507.0,-91133.0,,,-11959170.0,,584546.0,46415955.0,618812.0,,1917800.0,538984.0,2119303.0,132243.0,,5283216.0,,1719032.0,4354196.0,-3191089.0,5061687.0,42246306.0,20190451.0,,,,17788271.0,11740960.0,41354268.0,,-2761990.0,17133.0,1128843.0,33448914.0,2468156.0,-11898728.0,2468156.0,13926337.0,22284567.0,,17380771.0,99.99,,0.0,0.0,0.01,,100.0,,,,0.0,,85.7,5.27,3.82,4.23,0.98,,17506.47,68.49,20031.94,2778.53,92.38,2.81,2.03,2.25,0.52,37606.9,,46.55,174.0,1.0,,206.0,683.0,,37.0,36.0,53730.0,,,5360.0,557.0,5036.0,62.0,0,,,,,0,494.63,3750000.0,24.0,6.0,1,,,,0,1,24.36,1.0,3.0,1,0,,,,0,,,0,,0.0,1,0,3
00281,BANCO MERIDIAN S.A.,privado_nacional,37621387.0,143181.0,375220.0,-16260.0,20397.0,7662772.0,10456733.0,-113436.0,,2364425.0,6247140.0,2065640.0,866053.0,1144196.0,25075.0,4440510.0,,316706.0,18460533.0,,,18193749.0,,1844625.0,5771289.0,-3732147.0,-244740.0,,,-8743530.0,,203920.0,11823011.0,2132262.0,-57439.0,38191.0,100607.0,2687722.0,,,6244041.0,-1518221.0,1356639.0,1909297.0,-1038718.0,6869698.0,27148920.0,10472467.0,,1.0,23263.0,,5445760.0,4953313.0,,-75805.0,9288684.0,145.0,3986456.0,-1502487.0,-1277758.0,15734.0,521285.0,3540976.0,,13570389.0,98.35,0.14,1.42,0.07,0.01,57.66,100.0,0.0,0.0,0.0,,41.35,97.09,0.0,2.59,0.12,0.19,0.0,5361.14,3873.1,189.0,112.78,99.26,0.06,0.64,0.03,0.01,9423.24,47.22,56.89,83.0,15.0,,412.0,1138.0,,31.0,562.0,574.0,,,453.0,882.0,453.0,76.0,0,,,,,0,,,,,0,99.38,32000000.0,1.0,1,1,34.5,10000.0,2.0,1,0,,,,0,87.8,,1,7000.0,1.0,1,1,3
00285,BANCO MACRO S.A.,privado_nacional,14178945690.0,143933701.0,527491419.0,-14854561.0,131044729.0,4022468959.0,3735403761.0,-109135361.0,,4239780917.0,1882559194.0,16010700.0,333020984.0,32216067.0,9311575.0,944085315.0,,181059707.0,10477205018.0,89203797.0,2328902987.0,8403442909.0,,986565777.0,2616967892.0,-2316141647.0,-291624203.0,45602531.0,,-1161686251.0,201497236.0,-3416989.0,5820096064.0,578033602.0,-35595080.0,450603906.0,106499723.0,320692386.0,419379179.0,231131280.0,963811913.0,-97426403.0,2400379292.0,473416519.0,-504713066.0,3626969431.0,10129428138.0,4049517552.0,276733811.0,15515745.0,5196975.0,1108165873.0,2571757623.0,2193126633.0,120188172.0,-122297370.0,787160279.0,16904776.0,5752085056.0,226716653.0,-2268700132.0,314113791.0,62949039.0,5744442034.0,66991353.0,3633056274.0,98.86,0.44,0.3,0.24,0.16,31.54,98.93,0.18,0.0,0.3,0.6,14.66,96.99,1.32,0.9,0.6,0.18,6.91,1735833.18,1115944.72,3298177.91,123405.7,97.88,0.84,0.54,0.45,0.3,6149955.8,13.57,28.23,1132891.0,46252.0,1066102.0,877661.0,7488943.0,1248656.0,15636.0,342981.0,4130965.0,79305.0,6370.0,3325651.0,7208047.0,1880825.0,8788.0,1,12.13,9999999999.0,240.0,15.0,1,9.38,10000000.0,72.0,16.0,1,,,,0,1,22.54,1.0,11.0,1,1,14943.5,78480.6,28.0,1,112.7,112.7,1,15972.0,14.0,1,1,5
00299,BANCO COMAFI SOCIEDAD ANONIMA,privado_nacional,2293218545.0,12059707.0,138592668.0,-2074466.0,80404387.0,561550080.0,267363855.0,-10346966.0,,117704877.0,272914262.0,101613692.0,61635289.0,9730185.0,796451.0,532806590.0,,,354542980619.0,633928314.0,607426343.0,1481612757.0,,53279515.0,490619542.0,-550517803.0,-15866195.0,,,-219097092.0,634473.0,-8915286.0,960005908.0,67804803.0,-2955982.0,13402395.0,7595357.0,92114598.0,,423935.0,398738539.0,-9311891.0,471143205.0,241677300.0,-70828066.0,316471204.0,1974659974.0,318558571.0,423935.0,42980.0,53939.0,19887265.0,366912199.0,643534704.0,2255909.0,-9971088.0,60889431.0,2140141.0,800538802.0,41882825.0,-164218698.0,51194716.0,116331992.0,694164982.0,12916.0,443313480.0,99.02,0.12,0.5,0.29,0.08,29.74,99.78,0.17,0.0,0.03,0.03,6.85,95.77,1.51,1.18,1.38,0.17,8.4,819056.2,141367.39,105959.92,12922.78,99.28,0.29,0.18,0.2,0.05,1066383.51,10.04,76.81,34417.0,3762.0,122542.0,54047.0,493123.0,75070.0,575.0,20087.0,189970.0,7.0,36.0,306286.0,262563.0,186623.0,1515.0,1,11.0,350000000.0,240.0,6.0,1,151.94,100000000.0,60.0,6.0,1,,,,0,0,23.15,500.0,8.0,1,1,9102.23,79890.25,30.0,1,122.2,122.2,1,8372.38,9.0,1,0,5
00300,BANCO DE INVERSION Y COMERCIO EXTER,publico,1309452778.0,1564661.0,,-129117.0,9731223.0,,472895080.0,-3111238.0,,423436688.0,1794638285.0,29656698.0,28621553.0,55939725.0,8258875.0,,6102991871.0,1235495.0,13609387.0,,,569072527.0,,141225111.0,34574602.0,-250746186.0,-1244047.0,,,-53606261.0,69278604.0,-9857059.0,624763586.0,3554827.0,-370375.0,5462321.0,6146155.0,39234767.0,,48974093.0,208114498.0,-4915204.0,1602997.0,11922632.0,-24081232.0,311338118.0,817410840.0,492041938.0,48974093.0,15666.0,,,415441424.0,313425468.0,3456180.0,-3692885.0,2967829.0,989048.0,328247600.0,14231651.0,-301625100.0,19146858.0,103779413.0,220525721.0,7635351.0,813176221.0,99.67,0.17,0.03,0.05,0.07,71.54,98.34,1.25,0.0,0.39,0.02,28.7,,,,,,,266838.88,105832.32,,4604.57,98.72,0.94,0.01,0.3,0.03,372671.2,40.86,71.6,,,,,,,82.0,,5543.0,2405.0,112.0,,,,344.0,0,,,,,0,,,,,0,,,,0,0,,,,0,0,,,,0,,,0,,,0,0,0
00301,BANCO PIANO S.A.,privado_nacional,318004584.0,149407.0,3291032.0,,3534007.0,135874796.0,44735845.0,-1450176.0,,511923.0,2075955.0,,5135030.0,918071.0,349590.0,39612746.0,,140801.0,147120232.0,907014.0,,231559507.0,,2832996.0,101744595.0,-48145442.0,-4468924.0,,,-66473815.0,,1487997.0,137202121.0,15236161.0,,4653351.0,496690.0,10144048.0,,,23466483.0,,413000.0,21795676.0,-7671454.0,16473830.0,265208107.0,52796477.0,,,,43827705.0,50242658.0,120728291.0,,-1298673.0,13442472.0,38069.0,53719411.0,8060632.0,-21647364.0,8060632.0,3238.0,55018084.0,,118483986.0,99.96,0.03,0.01,,,,100.0,,0.0,,,,91.6,3.11,2.01,2.16,1.12,,28342.49,478.09,51729.28,1383.27,94.6,2.0,1.29,1.39,0.72,80549.86,,35.19,,,92186.0,96487.0,372699.0,337667.0,18.0,12040.0,8.0,,,,443793.0,,611.0,0,,,,,0,89.0,12171000.0,60.0,4.0,1,,,,0,0,25.66,1000.0,10.0,1,0,,,,0,,,0,,,0,0,2
00305,BANCO JULIO SOCIEDAD ANONIMA,privado_nacional,36162472.0,17702.0,3774496.0,,2113051.0,3747640.0,11441498.0,-165944.0,-415.0,170000.0,7249264.0,403113.0,699010.0,55106.0,119393.0,10274051.0,,637537.0,612626.0,5648000.0,1695219.0,17782232.0,,8294742.0,3881847.0,-3813944.0,-105350.0,,,-7325167.0,233156.0,464087.0,15529357.0,1322633.0,-211197.0,774538.0,140489.0,1405742.0,,752.0,4641304.0,,279573.0,8634972.0,-1221366.0,6259683.0,23891351.0,12271121.0,752.0,61.0,62073.0,3352.0,2632067.0,9269674.0,202821.0,-187472.0,1442670.0,,13163594.0,-718465.0,-6481406.0,829623.0,,13351066.0,424087.0,5805700.0,96.26,3.36,0.0,0.0,0.38,6.4,100.0,,,,,2.4,100.0,,,,,,2463.46,11464.53,3.21,191.64,96.92,2.76,0.0,0.0,0.31,13931.2,5.69,17.68,,,,510.0,819.0,,40.0,105.0,634.0,2.0,4.0,,,,83.0,0,,,,,0,127.77,1000000.0,36.0,2.0,1,,,,0,0,25.59,500.0,8.0,1,0,,,,0,,,0,,,0,0,2
00309,BANCO RIOJA SOCIEDAD ANONIMA UNIPER,publico,223566104.0,6525838.0,8607863.0,-706.0,4040749.0,34772753.0,73974421.0,-5236246.0,-85000.0,707849.0,80311273.0,,7142276.0,136979.0,240553.0,3801306.0,259157500.0,,2934680.0,,,140251044.0,,12614801.0,10112013.0,-14844698.0,-2710282.0,,,-47158232.0,6718813.0,992669.0,88545903.0,5901909.0,-255509.0,2199731.0,330831.0,8018942.0,,,2225362.0,,13476488.0,15378402.0,-2281135.0,16743484.0,151354840.0,72211264.0,,118660.0,852334.0,46217337.0,16489290.0,71802419.0,9688.0,-4862227.0,32328353.0,7158.0,84671710.0,-2733851.0,-26186253.0,-1763157.0,910.0,89503506.0,30431.0,63248103.0,81.27,1.64,2.99,9.93,4.18,39.41,85.91,0.06,0.19,0.0,13.84,42.07,94.28,3.17,1.52,0.82,0.2,0.04,37005.66,6018.99,57894.23,7077.06,90.44,1.94,1.12,1.06,5.44,100918.88,17.8,36.67,99511.0,235.0,33632.0,1594.0,213765.0,59945.0,61.0,6171.0,72646.0,16.0,2.0,23235.0,229679.0,23235.0,346.0,0,,,,,0,110.96,5000000.0,72.0,2.0,1,,,,0,1,24.42,1000.0,3.0,1,0,,,,0,141.27,141.27,1,4210.0,7.0,1,1,3
00310,BANCO DEL SOL S.A.,privado_nacional,227931677.0,43103871.0,742855.0,4558126.0,,16240336.0,139927254.0,-5244439.0,,1164840.0,87161610.0,,4076335.0,567924.0,1270593.0,102188070.0,,,715982.0,,7414022.0,159335030.0,,98209863.0,27540800.0,-26383406.0,-3290552.0,,,-48208526.0,5890649.0,-762088.0,76155949.0,1285322.0,-42390821.0,6848234.0,1072622.0,8221607.0,,,3185701.0,,2921484.0,3040481.0,-4846826.0,15229076.0,170750007.0,57181670.0,,989.0,1715.0,18102593.0,22850405.0,60926873.0,39054418.0,-2274735.0,1174334.0,5954.0,131662666.0,-9304761.0,-4008624.0,-82745584.0,,133937401.0,16831911.0,17332201.0,97.38,0.69,0.36,1.24,0.33,23.66,100.0,,,,,38.31,93.96,4.46,1.04,0.46,0.08,39.99,9588.09,31129.29,95788.99,2340.33,95.16,3.29,0.81,0.61,0.13,136506.37,36.15,7.02,3537.0,399.0,,945.0,181244.0,,18.0,3821.0,121267.0,1.0,5210.0,13393.0,431151.0,13142.0,260.0,1,13.24,250000000.0,240.0,2.0,1,129.47,9000000.0,48.0,3.0,1,45.37,40000000.0,4.0,1,1,27.46,1.0,34.0,1,0,,,,0,150.42,150.42,1,15000.0,4.0,1,0,5
00312,BANCO VOII S.A.,privado_nacional,92205226.0,1340101.0,389.0,5311905.0,,2779266.0,12426452.0,-85351.0,,1650000.0,,,2020242.0,229645.0,84116.0,15627739.0,,4077.0,62085909.0,158850.0,,71010784.0,,80590.0,925024.0,-29029332.0,-2693578.0,,,-13447111.0,,-2484402.0,38424910.0,990553.0,,1103839.0,871909.0,4395708.0,,,1025883.0,,158235.0,27153374.0,-6447740.0,22342658.0,76871739.0,15333487.0,,,,13694975.0,38988967.0,16082252.0,,-164839.0,8986660.0,439364.0,20185094.0,2907035.0,14860150.0,2907035.0,3386.0,20349933.0,12706115.0,31594731.0,0.0,,,,,,99.55,0.0,0.0,0.45,,,97.25,0.9,1.24,0.51,0.11,,1846.94,0.0,17353.17,174.1,97.47,0.81,1.12,0.5,0.1,19200.11,,9.62,,,,94.0,164.0,,75.0,2906.0,56181.0,,,,,,66.0,0,,,,,0,161.04,18000000.0,48.0,19.0,1,,,,0,1,31.25,1000.0,11.0,1,0,,,,0,,,0,,,0,0,2
00315,BANCO DE FORMOSA S.A.,publico,648600325.0,7451901.0,5510678.0,65156.0,,53780374.0,120370314.0,-2967708.0,-1934.0,,101260933.0,215535.0,14023014.0,2103417.0,1154836.0,28440905.0,822812.0,,9190166.0,,,456845293.0,,11599618.0,80062525.0,-64495960.0,-1538607.0,,,-106574006.0,1657415.0,-11931924.0,272136117.0,13259811.0,-107877.0,4178432.0,563213.0,34669720.0,,3171324.0,16767653.0,,24954846.0,43576790.0,-38370030.0,108675288.0,508755485.0,139844840.0,3171324.0,15964.0,125998.0,50744480.0,30560358.0,163460829.0,4746892.0,-2422117.0,18374744.0,346821.0,102930036.0,19474526.0,-79539796.0,19474526.0,2004356.0,103347706.0,91.0,378778492.0,94.07,2.28,1.62,0.77,1.26,13.62,100.0,,,,,18.73,96.02,1.47,1.22,0.97,0.31,6.35,3877.2,29782.55,77382.55,2503.75,95.64,1.63,1.29,0.88,0.56,111042.3,8.74,3.49,65786.0,298.0,117063.0,36523.0,453545.0,282104.0,413.0,8417.0,145706.0,23.0,1920.0,87845.0,444513.0,87845.0,541.0,0,,,,,0,90.16,8000000.0,36.0,10.0,1,24.36,40000000.0,35.0,1,0,25.59,500.0,4.0,1,1,11660.0,49511.0,16.0,1,101.27,101.27,0,15730.0,2.0,1,0,5
00319,BANCO CMF S.A.,privado_nacional,598468180.0,,76428041.0,-354950.0,250671.0,220967386.0,114322293.0,-7353282.0,,62675521.0,294742008.0,1598049.0,6548912.0,608887.0,1108575.0,35720076.0,909644.0,7990299.0,171861466.0,21970197.0,4413938.0,321483267.0,,78664560.0,69706772.0,-126609095.0,-2565647.0,34791350.0,,-42151318.0,,-17950463.0,292374611.0,6461921.0,-3897882.0,2535620.0,1041768.0,19000978.0,,11665999.0,83390497.0,-23358750.0,40377527.0,33464868.0,-19175275.0,95597653.0,423874742.0,174593438.0,46457349.0,,,,46666990.0,196776958.0,177965.0,-7696341.0,23674700.0,,204217068.0,19124667.0,-70436421.0,60271145.0,17982528.0,193930881.0,,212549791.0,99.91,0.08,0.01,0.0,,1.97,99.98,0.0,0.0,0.02,,2.82,100.0,,,0.0,,0.0,294981.11,24685.98,0.0,8082.07,99.98,0.01,0.0,0.02,,319667.09,2.76,92.28,4.0,1.0,,1007.0,2042.0,,34.0,368.0,55.0,,1.0,90.0,,90.0,194.0,0,,,,,0,,,,,0,,,,0,1,25.9,1.0,8.0,1,0,,,,0,,,0,,,0,0,1
00321,BANCO DE SANTIAGO DEL ESTERO S.A.,publico,1332783837.0,1461629.0,2500183.0,-2165344.0,8432769.0,108940964.0,369847393.0,-7642806.0,,1294.0,50910283.0,,25076779.0,34977.0,147550.0,28883629.0,1086989.0,,84824617.0,,,760208583.0,,1608104.0,126726682.0,-157531134.0,-20276183.0,,,-89795486.0,,-25010405.0,550935634.0,39112138.0,-19499.0,5704896.0,1233430.0,64570079.0,,367909.0,6747118.0,,105713807.0,19079044.0,-9487598.0,58561722.0,839382688.0,493401149.0,367909.0,2874362.0,7810078.0,61120184.0,81929460.0,492373912.0,,-9107239.0,76711364.0,46830.0,180383845.0,66639280.0,-247281999.0,123553756.0,15028753.0,174462331.0,537849059.0,891669454.0,69.28,14.72,10.63,4.01,1.36,1.56,100.0,,,,,0.0,88.32,4.95,2.78,2.31,1.63,0.0,17199.0,26245.45,150647.56,9107.24,86.78,5.83,3.6,2.34,1.45,194092.0,0.21,8.86,118942.0,322.0,501603.0,10251.0,1259872.0,407200.0,737.0,29132.0,621615.0,,,234944.0,961597.0,169179.0,635.0,0,,,,,0,114.98,10000000.0,60.0,28.0,1,,,,0,0,23.15,15000.0,7.0,1,0,,,,0,112.98,112.98,1,285.56,32.0,1,1,3
00322,BANCO INDUSTRIAL S.A.,privado_nacional,2608311943.0,211142.0,53522030.0,-406357.0,2255686.0,443139585.0,208953012.0,-13189244.0,,114022120.0,581162560.0,2692883.0,54328581.0,3810122.0,646974.0,1234812204.0,,25872395.0,4835804792.0,168813840.0,157454162.0,1963953925.0,,242135205.0,406516911.0,-756501962.0,-21114943.0,,,-210478176.0,,-92352233.0,1253695151.0,95867959.0,-7874293.0,9458026.0,34631455.0,218497694.0,,,63343261.0,,48695867.0,243604780.0,-113637015.0,439569802.0,2258227638.0,350084305.0,,7343229.0,12256421.0,26852852.0,238520535.0,814125349.0,,-19804401.0,174339708.0,176337.0,586361346.0,141131293.0,-97029622.0,141131293.0,233782396.0,372383330.0,21.0,1130657677.0,99.64,0.16,0.01,0.02,0.17,13.14,99.82,0.09,0.0,0.0,0.09,1.83,93.6,2.13,2.13,1.33,0.81,0.5,823677.43,93908.65,31715.14,25880.1,99.6,0.16,0.07,0.05,0.12,949301.22,2.91,86.77,1796.0,160.0,54873.0,19811.0,3869000.0,307225.0,113.0,6127.0,237480.0,,,9938.0,330043.0,6890.0,709.0,0,,,,,0,300.16,99999999.0,70.0,13.0,1,,,,0,1,21.94,1000.0,11.0,1,1,11246.62,51734.05,23.0,1,214.07,214.07,1,12116.94,8.0,1,1,4
00331,BANCO CETELEM ARGENTINA S.A.,extranjero,6871161.0,,,,,,11055139.0,,,,,,285389.0,29795.0,,,,,,,,,,,4422288.0,-140969.0,-1650.0,,,-2410643.0,,,1023955.0,23.0,,,,311007.0,,,,,-217428.0,45.0,-140969.0,,588024.0,6283137.0,,,,,,1023955.0,,,35348.0,277017.0,2127781.0,-3551075.0,-1804363.0,-4772002.0,2127781.0,,,310.0,,,,,,,100.0,,,,,,,,,,,,2127.78,,,,100.0,,,,,2127.78,,100.0,,,,,,,,,,,,,,,5.0,0,,,,,0,,,,,0,,,,0,0,,,,0,0,,,,0,,,0,,,0,0,0
00332,BANCO DE SERVICIOS FINANCIEROS S.A.,privado_nacional,197293882.0,2670578.0,,-3009245.0,,,29105483.0,-16686499.0,,,,,13113321.0,715581.0,240327.0,,,,,,,418981.0,,,7386491.0,-32347296.0,-13224552.0,,,-40260233.0,,-3470281.0,72480425.0,36670734.0,,10381086.0,418981.0,21683455.0,,,149597270.0,,166589977.0,6494915.0,-4080743.0,,172848289.0,24445593.0,,,,5768244.0,,72480425.0,,-12655197.0,553712.0,1148583.0,167074865.0,-4659890.0,-9601626.0,-4659890.0,,179730062.0,,,0.0,,,,,,,,,,,,81.92,5.76,4.04,6.6,1.68,,,0.0,190702.95,14321.97,81.92,5.76,4.04,6.6,1.68,190702.95,,100.0,,,,,,,,,543640.0,,,678559.0,,599182.0,179.0,0,,,,,0,952.11,300000000.0,36.0,4.0,1,,,,0,0,,,,0,0,,,,0,0.0,0.0,1,1028.5,6.0,1,0,2
00338,BANCO DE SERVICIOS Y TRANSACCIONES,privado_nacional,437889775.0,554544.0,28123838.0,265156.0,,39670761.0,70193627.0,-1861991.0,-39.0,43269613.0,20256370.0,12057651.0,25258264.0,235428.0,613887.0,59951732.0,122.0,1246692.0,1294983533.0,135587856.0,58133835.0,135196083.0,,40949732.0,36974134.0,-64025074.0,-2270639.0,,,-45945658.0,2702094.0,-50990050.0,277338066.0,13700556.0,-133061.0,2787111.0,1540445.0,43295358.0,,,121177174.0,,25236938.0,38326900.0,-11943676.0,181683331.0,300710160.0,137179615.0,,,,718765.0,31131195.0,95654735.0,,-2099774.0,1846569.0,1041545.0,103587198.0,66985988.0,-67333114.0,66985988.0,,100650534.0,5036438.0,219284515.0,99.66,0.0,0.0,0.34,0.0,5.43,100.0,0.0,0.0,0.0,,13.65,99.75,0.19,0.04,0.01,,0.11,135506.85,32342.13,970.67,3356.36,99.93,0.0,0.0,0.06,0.0,168819.65,12.0,80.27,3.0,1.0,,779.0,582.0,,22.0,46.0,5628.0,3.0,,,83.0,,139.0,0,16.1,12000000.0,120.0,1.0,1,,,,,0,,,,0,0,27.0,1000.0,5.0,1,0,,,,0,,,0,,,0,1,2
